order_id,user_id,product_id,category,product_name,base_price,price,amount,quantity,region,priority,status,order_date
1012,1291.0,P1515,Furniture,Table,1563.9,1563.9,4691.7,3,North,Medium,Cancelled,2025-12-04
1013,1268.0,P2992,Groceries,Oil,3039.97,3039.97,3039.97,1,South,Low,Completed,2025-03-23
1014,1444.0,P4554,Sports,Football,2638.18,2638.18,7914.54,3,North,Medium,Pending,2025-04-21
1015,1141.0,P2506,Furniture,Chair,3665.95,3665.95,10997.85,3,East,Low,Cancelled,2025-05-18
1016,1129.0,P5605,Groceries,Eggs,2236.7,2236.7,15656.9,7,West,High,Cancelled,2025-04-09
1017,1453.0,P5451,Furniture,Table,4773.43,4773.43,38187.44,8,East,Low,Completed,2025-08-10
1018,1192.0,P2052,Sports,Yoga Mat,2203.63,2203.63,22036.3,10,West,High,Completed,2025-06-30
1019,1424.0,P9691,Sports,Tennis Racket,2975.66,2975.66,14878.3,5,East,Medium,Completed,2025-11-06
1020,1184.0,P4525,Electronics,Smartphone,4064.3,4064.3,28450.1,7,East,Medium,Pending,2025-04-06
1021,1110.0,P6268,Clothing,T-Shirt,147.2,147.2,147.2,1,South,Low,Completed,2025-06-18
1022,1053.0,P2225,Groceries,Bread,3048.83,3048.83,27439.47,9,West,Low,Processing,2025-04-22
1023,1256.0,P5496,Clothing,Jacket,1070.94,1070.94,1070.94,1,West,High,Completed,2025-09-10
1024,1122.0,P5670,Groceries,Milk,3047.01,3047.01,30470.1,10,North,Low,Completed,2025-07-16
1025,1459.0,P9642,Groceries,Bread,742.18,742.18,5195.26,7,North,Medium,Completed,2025-01-19
1026,1141.0,P6665,Electronics,Headphones,566.09,566.09,3962.63,7,West,High,Cancelled,2025-06-04
1027,1233.0,P2989,Groceries,Oil,330.66,330.66,1653.3,5,East,Low,Completed,2025-12-23
1028,1054.0,P8138,Electronics,Smartphone,334.39,334.39,334.39,1,South,High,Completed,2025-03-13
1029,1479.0,P1860,Furniture,Sofa,4099.12,4099.12,36892.08,9,East,High,Completed,2025-01-03
1030,1314.0,P7218,Electronics,Tablet,467.71,467.71,2806.26,6,East,Low,Pending,2025-12-19
1031,1442.0,P7771,Furniture,Wardrobe,2357.4,2357.4,7072.2,3,West,Low,Completed,2025-06-13
1032,1251.0,P6274,Sports,Dumbbells,1278.56,1278.56,10228.48,8,West,High,Completed,2025-12-05
1033,1428.0,P4373,Clothing,Jacket,3585.77,3585.77,21514.62,6,North,High,Processing,2025-10-13
1034,1420.0,P8989,Electronics,Smartphone,164.33,164.33,657.32,4,North,Medium,Pending,2025-08-28
1035,1363.0,P3523,Sports,Dumbbells,2618.24,2618.24,15709.44,6,North,High,Pending,2025-06-09
1036,1104.0,P4079,,Shoes,4877.82,4877.82,48778.2,10,North,Medium,Processing,2025-09-20
1037,1053.0,P2755,Furniture,Sofa,4762.32,4762.32,47623.2,10,North,High,Completed,2025-11-28
1038,1272.0,P5351,Groceries,Milk,1407.11,1407.11,11256.88,8,North,Low,Completed,2025-12-05
1039,1221.0,P1870,Clothing,Shoes,1139.12,1139.12,7973.84,7,West,Medium,Cancelled,2025-09-15
1040,1151.0,P3894,Electronics,Laptop,3278.25,3278.25,22947.75,7,East,Low,Processing,2025-04-10
1041,1128.0,P4597,Sports,Yoga Mat,635.0,635.0,635.0,1,North,High,,2025-11-27
1042,1142.0,P7628,Sports,Tennis Racket,1269.96,1269.96,11429.64,9,West,Medium,Completed,2025-02-21
1043,1178.0,P5718,Furniture,Sofa,2526.34,2526.34,7579.02,3,North,High,Pending,2025-04-15
1044,1123.0,P2137,Sports,Dumbbells,2436.12,2436.12,12180.6,5,South,High,Cancelled,2025-12-19
1045,,P5322,Groceries,Milk,4814.99,4814.99,38519.92,8,North,High,Completed,2025-08-08
1046,1251.0,P8742,Sports,Tennis Racket,4850.75,4850.75,48507.5,10,North,High,Completed,2025-01-01
1047,1086.0,P2538,Sports,Tennis Racket,4193.26,4193.26,37739.34,9,North,Medium,Cancelled,2025-09-15
1048,1340.0,P6968,Groceries,Eggs,3700.59,3700.59,33305.31,9,West,High,Cancelled,2025-05-12
1049,1058.0,P9508,Clothing,Jacket,4467.72,4467.72,44677.2,10,North,High,Processing,2025-09-05
1050,1296.0,P8056,Furniture,Table,1850.25,1850.25,1850.25,1,East,High,Completed,2025-05-06
1051,1348.0,P8360,Furniture,Desk,3229.8,3229.8,16149.0,5,South,Medium,Cancelled,2025-11-17
1052,1098.0,P9520,Clothing,Shoes,2986.82,2986.82,14934.1,5,East,Low,Completed,2025-06-08
1053,1057.0,P9174,Groceries,Eggs,2876.65,2876.65,17259.9,6,South,Medium,Pending,2025-05-28
1054,1250.0,P5828,Sports,Tennis Racket,3156.6,3156.6,9469.8,3,North,Medium,Completed,2025-06-05
1055,1251.0,P8050,Furniture,Sofa,4144.81,4144.81,8289.62,2,East,Low,Completed,2025-01-28
1056,1341.0,P3540,Electronics,Tablet,774.82,774.82,3874.1,5,North,Low,Cancelled,2025-09-15
1057,1113.0,P6810,Furniture,Table,2217.05,2217.05,4434.1,2,South,Low,Processing,2025-05-29
1058,1472.0,P6091,Groceries,Eggs,4837.84,4837.84,9675.68,2,South,Low,Processing,2025-05-14
1059,1070.0,P4268,Clothing,Hoodie,781.96,781.96,3127.84,4,East,Medium,Completed,2025-05-09
1060,1094.0,P8158,Clothing,Hoodie,4642.88,4642.88,37143.04,8,North,High,Processing,2025-10-07
1061,1182.0,P7889,Clothing,Hoodie,4680.91,4680.91,28085.46,6,West,Medium,Completed,2025-08-28
1062,1387.0,P5954,Sports,Football,4791.71,4791.71,33541.97,7,South,Low,Cancelled,2025-02-15
1063,1028.0,P7433,Furniture,Wardrobe,2762.02,2762.02,27620.2,10,South,Medium,Completed,2025-05-31
1064,1029.0,P2753,Groceries,Oil,2355.08,2355.08,2355.08,1,East,Low,Completed,2025-02-13
1065,1063.0,P9369,Clothing,Hoodie,2459.19,2459.19,14755.14,6,North,Low,Pending,2025-02-01
1066,1115.0,P3535,Sports,Cricket Bat,2854.04,2854.04,22832.32,8,East,Low,Cancelled,2025-03-11
1067,,P2983,Electronics,Headphones,3155.95,3155.95,12623.8,4,North,High,Pending,2025-02-28
1068,1201.0,P2995,Electronics,Headphones,220.82,220.82,1987.38,9,East,Medium,Processing,2025-08-16
1069,1421.0,P8194,Furniture,Table,4224.43,4224.43,38019.87,9,North,Medium,Pending,2025-05-14
1070,1262.0,P9956,Electronics,Smartphone,794.26,794.26,3177.04,4,South,Medium,Processing,2025-03-29
1071,1189.0,P7409,Clothing,Jacket,3370.92,3370.92,33709.2,10,West,Low,Completed,2025-09-10
1072,1146.0,P7380,Groceries,Eggs,4086.12,4086.12,12258.36,3,North,Low,Cancelled,2025-01-15
1073,1240.0,P8509,Electronics,Monitor,2277.95,2277.95,13667.7,6,East,High,Pending,2025-03-13
1074,1179.0,P9602,Clothing,Hoodie,4293.61,4293.61,38642.49,9,West,Low,Completed,2025-04-18
1075,1236.0,P3294,Furniture,Table,1824.15,1824.15,18241.5,10,East,Low,Cancelled,2025-06-23
1076,1493.0,P3955,Groceries,Rice,4589.18,4589.18,36713.44,8,East,High,Cancelled,2025-07-12
1077,1035.0,P3607,Sports,Dumbbells,1805.67,1805.67,18056.7,10,South,High,Completed,2025-07-26
1078,1054.0,P3850,Groceries,Eggs,1685.93,1685.93,6743.72,4,West,Medium,Completed,2025-05-02
1079,1227.0,P1482,Electronics,Monitor,1327.37,1327.37,1327.37,1,South,Medium,Completed,2025-02-07
1080,1103.0,P9046,Groceries,Eggs,752.76,752.76,7527.6,10,West,Low,Cancelled,2025-10-12
1081,1415.0,P2409,Furniture,Table,3736.55,3736.55,26155.85,7,North,Low,Completed,2025-09-28
1082,1397.0,P9955,Furniture,Chair,4069.04,4069.04,4069.04,1,North,Medium,Pending,2025-07-04
1083,1424.0,P6768,Sports,Yoga Mat,1031.67,1031.67,4126.68,4,East,Low,,2025-10-20
1084,1292.0,P9474,Electronics,Headphones,2194.81,2194.81,15363.67,7,East,High,Completed,2025-02-06
1085,1012.0,P5749,Groceries,Milk,352.25,352.25,3170.25,9,East,Medium,Cancelled,2025-06-19
1086,1295.0,P9482,Electronics,Smartphone,4843.76,4843.76,9687.52,2,East,Medium,Completed,2025-10-01
1087,1016.0,P7904,Sports,Football,2955.59,2955.59,14777.95,5,East,High,Cancelled,2025-12-01
1088,1468.0,P4860,Electronics,Smartphone,1100.74,1100.74,6604.44,6,West,High,Completed,2025-12-06
1089,1476.0,P8844,Clothing,T-Shirt,4754.55,4754.55,47545.5,10,South,Medium,Completed,2025-11-10
1090,1180.0,P5971,Electronics,Laptop,2533.32,2533.32,10133.28,4,South,High,Completed,2025-11-29
1091,1351.0,P8899,Electronics,Smartphone,2717.51,2717.51,19022.57,7,North,Medium,Processing,2025-12-16
1092,1060.0,P7024,Furniture,Desk,3536.56,3536.56,31829.04,9,East,High,Cancelled,2025-03-12
1093,1006.0,P9785,Groceries,Rice,1267.03,1267.03,2534.06,2,North,High,Pending,2025-10-29
1094,1145.0,P6728,Electronics,Laptop,377.61,377.61,3020.88,8,South,Medium,Pending,2025-04-03
1095,1040.0,P9907,Sports,Yoga Mat,2445.64,2445.64,4891.28,2,South,Medium,Cancelled,2025-12-03
1096,1150.0,P5001,Furniture,Desk,3594.36,3594.36,21566.16,6,East,Medium,Completed,2025-10-10
1097,1144.0,P3246,Electronics,Tablet,4512.08,4512.08,45120.8,10,South,Medium,Pending,2025-09-06
1098,1121.0,P8434,Electronics,Tablet,3652.06,3652.06,10956.18,3,North,High,Processing,2025-01-19
1099,1424.0,P1978,Electronics,Tablet,1462.04,1462.04,10234.28,7,East,Low,Processing,2025-06-03
1100,1023.0,P7214,Groceries,Rice,4327.59,4327.59,30293.13,7,South,Low,Processing,2025-08-16
1101,1391.0,P1425,Sports,Football,3335.97,3335.97,3335.97,1,East,Medium,Pending,2025-10-05
1102,1444.0,P1935,Electronics,Tablet,3656.35,3656.35,36563.5,10,North,Low,Processing,2025-08-11
1103,1394.0,P3663,Clothing,Hoodie,2371.16,2371.16,23711.6,10,West,Medium,Pending,2025-10-18
1104,1128.0,P5846,Furniture,Chair,1475.43,1475.43,7377.15,5,East,Low,Processing,2025-02-13
1105,1129.0,P1202,Electronics,Monitor,1443.92,1443.92,7219.6,5,North,Medium,Cancelled,2025-12-04
1106,1005.0,P6877,Clothing,Jeans,2274.66,2274.66,2274.66,1,West,Low,Pending,2025-08-14
1107,1460.0,P6145,Groceries,Rice,2939.89,2939.89,5879.78,2,North,Medium,Pending,2025-05-22
1108,1117.0,P3406,,Jacket,1371.75,1371.75,10974.0,8,North,High,Completed,2025-03-07
1109,1163.0,P4734,Electronics,Smartphone,3453.76,3453.76,27630.08,8,North,Low,Cancelled,2025-10-24
1110,1368.0,P4845,Clothing,T-Shirt,3424.1,3424.1,20544.6,6,East,High,Completed,2025-10-04
1111,1105.0,P7084,Sports,Yoga Mat,654.59,654.59,1309.18,2,West,High,Processing,2025-05-02
1112,1172.0,P7139,Clothing,Jeans,221.0,221.0,2210.0,10,West,Medium,Completed,2025-07-04
1113,1014.0,P4464,Furniture,Sofa,318.59,318.59,955.77,3,East,Low,Cancelled,2025-10-30
1114,1372.0,P2285,Furniture,Desk,4170.56,4170.56,4170.56,1,North,High,Processing,2025-12-03
1115,1311.0,P9592,Sports,Football,4253.22,4253.22,38278.98,9,West,Medium,Cancelled,2025-01-27
1116,1125.0,P6930,Furniture,Wardrobe,1536.02,1536.02,6144.08,4,South,Medium,Cancelled,2025-06-18
1117,1041.0,P9284,Electronics,Smartphone,2280.54,2280.54,15963.78,7,North,Medium,Processing,2025-07-05
1118,1292.0,P3052,Sports,Cricket Bat,2299.94,2299.94,16099.58,7,South,Medium,Pending,2025-04-28
1119,1061.0,P7898,Sports,Tennis Racket,3999.69,3999.69,23998.14,6,South,Low,Processing,2025-06-10
1120,1062.0,P8698,Furniture,Table,4394.39,4394.39,4394.39,1,North,High,Completed,2025-03-27
1121,1264.0,P7358,Groceries,Rice,3481.23,3481.23,6962.46,2,West,Medium,Pending,2025-03-09
1122,1173.0,P6515,Groceries,Oil,1283.03,1283.03,6415.15,5,North,Low,Completed,2025-03-02
1123,1231.0,P8138,Electronics,Tablet,4754.6,4754.6,33282.2,7,East,Medium,Pending,2025-11-19
1124,1078.0,P7060,Furniture,Wardrobe,4590.08,4590.08,41310.72,9,West,Medium,Cancelled,2025-02-12
1125,1484.0,P4805,Groceries,Milk,2592.47,2592.47,25924.7,10,East,Medium,Cancelled,2025-05-24
1126,1261.0,P7990,Electronics,Monitor,2636.62,2636.62,23729.58,9,East,Medium,Processing,2025-10-24
1127,1221.0,P6150,Clothing,Jeans,4772.22,4772.22,4772.22,1,North,Medium,Cancelled,2025-04-18
1128,1115.0,P5726,Furniture,Chair,1510.43,1510.43,12083.44,8,East,Low,Completed,2025-08-13
1129,1430.0,P3766,Furniture,Sofa,790.92,790.92,3163.68,4,North,Low,Completed,2025-10-10
1130,1427.0,P7054,Sports,Dumbbells,4015.06,4015.06,4015.06,1,South,Medium,Processing,2025-09-08
1131,1471.0,P2965,Groceries,Oil,718.28,718.28,5746.24,8,West,Medium,Processing,2025-06-01
1132,1060.0,P2295,Clothing,T-Shirt,4336.06,4336.06,21680.3,5,South,Low,Completed,2025-12-09
1133,1323.0,P2213,Clothing,Jeans,2584.59,2584.59,12922.95,5,East,High,Processing,2025-08-21
1134,1429.0,P1583,Electronics,Monitor,1655.88,1655.88,14902.92,9,North,High,Pending,2025-12-05
1135,1101.0,P3481,Sports,Yoga Mat,4373.36,4373.36,17493.44,4,West,High,Processing,2025-12-11
1136,1439.0,P4509,Clothing,Jeans,1073.01,1073.01,2146.02,2,North,Medium,Completed,2025-09-22
1137,1215.0,P7230,Groceries,Oil,3094.96,3094.96,9284.88,3,South,Low,Cancelled,2025-01-20
1138,1431.0,P5786,Groceries,Oil,3319.01,3319.01,9957.03,3,West,Medium,Processing,2025-06-03
1139,1113.0,P5706,Sports,Tennis Racket,2762.73,2762.73,13813.65,5,West,Medium,Cancelled,2025-02-19
1140,1339.0,P7522,Furniture,Desk,667.51,667.51,5340.08,8,South,Medium,Processing,2025-06-13
1141,1138.0,P7701,Sports,Yoga Mat,3467.39,3467.39,3467.39,1,North,Low,Cancelled,2025-05-29
1142,1205.0,P1895,Clothing,Jacket,2115.02,2115.02,16920.16,8,East,Medium,Pending,2025-08-06
1143,1294.0,P9782,Clothing,T-Shirt,1611.7,1611.7,11281.9,7,South,Low,Completed,2025-04-24
1144,1011.0,P1345,Sports,Dumbbells,1715.45,1715.45,17154.5,10,West,High,Cancelled,2025-10-04
1145,1108.0,P4251,Clothing,Hoodie,410.98,410.98,410.98,1,South,Low,Processing,2025-09-23
1146,1212.0,P5074,Furniture,Sofa,4026.3,4026.3,24157.8,6,North,High,Completed,2025-06-19
1147,1081.0,P1397,Sports,Football,2557.35,2557.35,20458.8,8,South,Low,Pending,2025-01-22
1148,1206.0,P5423,Electronics,Tablet,3774.59,3774.59,26422.13,7,North,High,Completed,2025-12-02
1149,1471.0,P7408,Sports,Yoga Mat,198.76,198.76,1788.84,9,South,Low,Cancelled,2025-11-06
1150,1141.0,P2633,Clothing,Shoes,2610.54,2610.54,2610.54,1,East,Low,Processing,2025-06-04
1151,1288.0,P5659,Groceries,Bread,2204.72,2204.72,8818.88,4,South,Medium,Completed,2025-07-28
1152,1056.0,P1407,Groceries,Eggs,4762.14,4762.14,42859.26,9,West,High,Processing,2026-01-01
1153,1074.0,P2370,Clothing,Shoes,2859.45,2859.45,14297.25,5,North,Low,Pending,2025-06-20
1154,1207.0,P8758,Furniture,Desk,3007.71,3007.71,6015.42,2,South,High,Processing,2025-03-14
1155,1019.0,P7660,Clothing,Shoes,1626.13,1626.13,9756.78,6,North,Medium,Pending,2025-03-19
1156,1121.0,P8913,Sports,Yoga Mat,2773.38,2773.38,16640.28,6,North,High,Processing,2025-11-30
1157,1267.0,P3722,Electronics,Headphones,723.68,723.68,723.68,1,South,Medium,Completed,2025-03-24
1158,1072.0,P9963,Electronics,Headphones,2526.4,2526.4,22737.6,9,West,Medium,Completed,2025-09-07
1159,1139.0,P7088,Clothing,T-Shirt,2233.85,2233.85,11169.25,5,South,High,Cancelled,2025-12-13
1160,1310.0,P8583,Sports,Cricket Bat,4033.79,4033.79,24202.74,6,South,Medium,Pending,2025-09-23
1161,1163.0,P3463,Furniture,Wardrobe,3603.9,3603.9,28831.2,8,West,High,Completed,2025-01-06
1162,1235.0,P2001,Clothing,Jeans,1076.41,1076.41,2152.82,2,West,Low,Pending,2025-10-03
1163,,P4156,Electronics,Tablet,3218.08,3218.08,12872.32,4,East,Medium,Processing,2025-06-26
1164,1288.0,P4319,Sports,Tennis Racket,1899.65,1899.65,13297.55,7,North,Low,Pending,2025-05-11
1165,1053.0,P9557,Electronics,Smartphone,1471.93,1471.93,7359.65,5,West,Medium,Cancelled,2025-10-16
1166,1111.0,P3400,Sports,Yoga Mat,1125.6,1125.6,1125.6,1,South,High,Processing,2025-04-29
1167,1262.0,P7969,Electronics,Tablet,481.16,481.16,481.16,1,West,Medium,Cancelled,2025-03-12
1168,1397.0,P8773,Sports,Football,1279.79,1279.79,8958.53,7,East,Medium,Cancelled,2025-07-13
1169,1485.0,P5550,Sports,Football,4428.1,4428.1,17712.4,4,South,Medium,Processing,2025-03-27
1170,1334.0,P1414,Groceries,Bread,3458.3,3458.3,31124.7,9,East,Medium,Cancelled,2025-08-11
1171,1192.0,P1174,Groceries,Milk,3123.17,3123.17,12492.68,4,South,Medium,Cancelled,2025-07-15
1172,1049.0,P5157,Sports,Cricket Bat,127.51,127.51,637.55,5,North,Low,Cancelled,2025-06-18
1173,1357.0,P5492,Electronics,Tablet,3244.2,3244.2,22709.4,7,North,Low,Completed,2025-01-23
1174,1243.0,P9938,Groceries,Oil,3197.98,3197.98,25583.84,8,North,High,Cancelled,2025-03-30
1175,1377.0,P3156,Electronics,Monitor,4481.9,4481.9,13445.7,3,North,Medium,Completed,2025-12-28
1176,1050.0,P5546,Electronics,Headphones,3223.64,3223.64,3223.64,1,South,Low,Completed,2025-06-10
1177,1370.0,P9459,Clothing,Jacket,4498.91,4498.91,13496.73,3,North,Low,Processing,2025-10-28
1178,1374.0,P3827,Groceries,Rice,418.28,418.28,3764.52,9,West,High,Cancelled,2025-03-17
1179,1326.0,P1052,Sports,Cricket Bat,3474.71,3474.71,24322.97,7,East,Medium,Cancelled,2025-03-30
1180,1477.0,P2904,Electronics,Tablet,2384.64,2384.64,4769.28,2,North,High,Completed,2025-10-17
1181,,P7136,Furniture,Sofa,2996.63,2996.63,2996.63,1,West,High,Pending,2025-03-28
1182,1028.0,P5703,Clothing,Jeans,3762.3,3762.3,11286.9,3,South,Medium,Pending,2025-06-08
1183,1453.0,P5832,Sports,Tennis Racket,2128.52,2128.52,8514.08,4,East,Low,Processing,2025-05-20
1184,1179.0,P9569,Clothing,T-Shirt,2500.44,2500.44,25004.4,10,West,Low,Pending,2025-07-06
1185,1108.0,P8108,Electronics,Monitor,1989.84,1989.84,17908.56,9,East,Low,Cancelled,2025-10-19
1186,1425.0,P5406,Furniture,Sofa,3528.3,3528.3,31754.7,9,North,Low,Pending,2025-10-10
1187,1265.0,P4054,Clothing,Jeans,2391.67,2391.67,2391.67,1,West,High,Processing,2025-03-01
1188,1302.0,P6281,Sports,Tennis Racket,1924.19,1924.19,13469.33,7,North,Low,Cancelled,2025-12-04
1189,1332.0,P4065,Electronics,Smartphone,2164.9,2164.9,12989.4,6,East,Medium,Pending,2025-06-22
1190,1415.0,P8126,Groceries,Oil,1012.19,1012.19,1012.19,1,West,Medium,Pending,2025-08-13
1191,1206.0,P4838,Clothing,Jacket,3044.62,3044.62,24356.96,8,North,Medium,Processing,2025-12-14
1192,1263.0,P5924,Clothing,Hoodie,2063.68,2063.68,2063.68,1,South,Low,Pending,2025-03-25
1193,1159.0,P3317,Furniture,Sofa,3963.99,3963.99,3963.99,1,East,Medium,Processing,2025-02-16
1194,1453.0,P6038,Furniture,Desk,104.13,104.13,312.39,3,North,High,Pending,2025-04-13
1195,1351.0,P7131,Furniture,Desk,541.82,541.82,2167.28,4,North,Medium,Pending,2025-03-20
1196,1109.0,P7165,Clothing,T-Shirt,2406.92,2406.92,16848.44,7,West,Low,Pending,2025-12-24
1197,1396.0,P5639,Electronics,Headphones,729.66,729.66,2188.98,3,West,Low,Processing,2025-07-24
1198,1114.0,P3918,Sports,Football,1799.65,1799.65,17996.5,10,South,Medium,Cancelled,2025-01-14
1199,1385.0,P2265,Clothing,Hoodie,4133.87,4133.87,41338.7,10,South,High,Processing,2025-11-03
1200,1174.0,P3947,Furniture,Chair,1135.04,1135.04,7945.28,7,West,High,Cancelled,2025-02-17
1201,1134.0,P7909,Clothing,Shoes,3408.84,3408.84,27270.72,8,South,High,Processing,2025-01-18
1202,1352.0,P7626,Sports,Football,2378.12,2378.12,4756.24,2,North,High,Cancelled,2025-06-27
1203,1249.0,P7581,Furniture,Wardrobe,2584.16,2584.16,20673.28,8,West,High,Cancelled,2025-01-06
1204,1414.0,P8377,Groceries,Bread,3736.12,3736.12,7472.24,2,East,Medium,Cancelled,2025-11-06
1205,1273.0,P2310,Sports,Tennis Racket,647.19,647.19,1941.57,3,South,High,Cancelled,2025-08-06
1206,1223.0,P5615,Sports,Tennis Racket,1068.3,1068.3,10683.0,10,North,High,Processing,2025-08-21
1207,1190.0,P6528,Groceries,Bread,345.36,345.36,3453.6,10,East,High,Cancelled,2025-12-18
1208,1167.0,P1583,Furniture,Sofa,1848.74,1848.74,1848.74,1,North,Medium,Completed,2025-08-17
1209,1049.0,P3369,Sports,Yoga Mat,1318.27,1318.27,2636.54,2,West,Medium,Cancelled,2025-10-01
1210,1292.0,P2253,Clothing,Shoes,3476.06,3476.06,13904.24,4,East,Medium,Completed,2025-09-26
1211,1263.0,P2290,Furniture,Wardrobe,4886.53,4886.53,9773.06,2,East,Low,Cancelled,2025-07-15
1212,1381.0,P8101,Groceries,Eggs,209.68,209.68,1048.4,5,North,High,Cancelled,2025-12-01
1213,1410.0,P8748,Clothing,Hoodie,2618.79,2618.79,10475.16,4,South,Medium,Cancelled,2025-12-22
1214,1205.0,P5668,Furniture,Sofa,2557.66,2557.66,2557.66,1,East,High,Processing,2025-11-06
1215,1137.0,P6212,Furniture,Chair,3932.05,3932.05,11796.15,3,North,High,Pending,2025-05-21
1216,1373.0,P8547,Electronics,Tablet,1183.18,1183.18,11831.8,10,West,Low,Cancelled,2025-05-28
1217,1176.0,P6674,Sports,Yoga Mat,2430.45,2430.45,21874.05,9,West,High,Processing,2025-01-07
1218,1200.0,P1528,Groceries,Milk,2707.98,2707.98,8123.94,3,North,Low,Processing,2025-12-11
1219,1156.0,P6166,Sports,Tennis Racket,507.15,507.15,4564.35,9,West,Low,Processing,2025-07-09
1220,1181.0,P7805,Electronics,Smartphone,3161.83,3161.83,9485.49,3,North,Medium,Processing,2025-11-16
1221,1311.0,P3023,Furniture,Desk,4613.76,4613.76,13841.28,3,North,Medium,Pending,2025-07-13
1222,1393.0,P7571,Furniture,Chair,2896.65,2896.65,8689.95,3,West,Medium,Pending,2025-03-23
1223,1055.0,P6206,Groceries,Oil,1466.51,1466.51,8799.06,6,West,High,Processing,2025-11-19
1224,1474.0,P7554,Groceries,Eggs,1502.79,1502.79,12022.32,8,East,High,Cancelled,2025-03-22
1225,1298.0,P7852,Groceries,Milk,3448.42,3448.42,6896.84,2,West,High,Completed,2025-07-16
1226,1042.0,P7697,Sports,Cricket Bat,779.0,779.0,7790.0,10,North,Medium,Pending,2025-09-15
1227,1012.0,P7378,Furniture,Wardrobe,3164.93,3164.93,6329.86,2,South,High,Processing,2025-07-09
1228,1068.0,P1506,Clothing,Jeans,958.53,958.53,3834.12,4,South,Low,Processing,2025-06-15
1229,1408.0,P8559,Groceries,Milk,3449.99,3449.99,27599.92,8,North,Low,,2025-05-04
1230,1384.0,P7657,Furniture,Table,2364.84,2364.84,4729.68,2,West,Medium,Completed,2025-01-04
1231,1367.0,P9751,Groceries,Bread,4428.45,4428.45,39856.05,9,North,Medium,Processing,2025-03-03
1232,1205.0,P9381,Electronics,Tablet,4077.15,4077.15,4077.15,1,West,Medium,Completed,2025-07-06
1233,1370.0,P7764,Electronics,Smartphone,4250.64,4250.64,42506.4,10,East,High,Pending,2025-02-27
1234,1356.0,P9053,Groceries,Milk,1396.09,1396.09,8376.54,6,South,Medium,Cancelled,2025-11-25
1235,1133.0,P1585,Clothing,Shoes,1720.24,1720.24,13761.92,8,South,High,Cancelled,2025-12-25
1236,1366.0,P3593,Electronics,Smartphone,4412.84,4412.84,44128.4,10,East,Medium,Processing,2025-07-05
1237,1312.0,P7295,Clothing,Jeans,3744.29,3744.29,11232.87,3,East,Low,Pending,2025-03-17
1238,1007.0,P9332,Electronics,Smartphone,2957.83,2957.83,8873.49,3,West,Medium,Pending,2025-10-27
1239,1268.0,P8950,Clothing,Jeans,2976.96,2976.96,26792.64,9,South,Low,Processing,2025-06-10
1240,1485.0,P4683,Furniture,Desk,4495.95,4495.95,4495.95,1,East,High,Pending,2025-12-09
1241,1101.0,P8525,Furniture,Sofa,3082.34,3082.34,6164.68,2,North,Low,Pending,2025-11-29
1242,1051.0,P9313,Furniture,Sofa,3354.8,3354.8,23483.6,7,North,Medium,Completed,2025-11-17
1243,1132.0,P3993,Electronics,Headphones,2876.84,2876.84,11507.36,4,South,High,Processing,2025-05-06
1244,1143.0,P4113,Furniture,Chair,4898.95,4898.95,24494.75,5,North,High,Cancelled,2025-10-10
1245,1245.0,P9797,Electronics,Smartphone,1215.17,1215.17,12151.7,10,North,Medium,Completed,2025-10-25
1246,1102.0,P4522,Furniture,Desk,670.39,670.39,1340.78,2,West,Medium,Completed,2025-09-01
1247,1399.0,P8475,,Yoga Mat,4319.58,4319.58,8639.16,2,North,Medium,Processing,2025-08-15
1248,1260.0,P5649,Sports,Tennis Racket,2513.77,2513.77,7541.31,3,East,Medium,Pending,2025-06-18
1249,1321.0,P3984,Clothing,Jacket,3421.43,3421.43,30792.87,9,West,High,Cancelled,2025-06-08
1250,1390.0,P5991,Sports,Yoga Mat,2529.36,2529.36,7588.08,3,North,Medium,Cancelled,2025-02-03
1251,1110.0,P6003,Sports,Cricket Bat,1048.62,1048.62,2097.24,2,East,Low,Processing,2025-04-29
1252,1345.0,P3562,Electronics,Tablet,4645.0,4645.0,18580.0,4,South,Medium,Pending,2025-10-20
1253,1243.0,P7830,Furniture,Wardrobe,3346.69,3346.69,20080.14,6,East,High,Cancelled,2025-09-22
1254,1373.0,P6166,Groceries,Bread,1916.88,1916.88,9584.4,5,West,Medium,Processing,2025-06-20
1255,1029.0,P6793,Sports,Yoga Mat,3837.21,3837.21,3837.21,1,South,Medium,Cancelled,2025-07-26
1256,1427.0,P6273,Electronics,Smartphone,1122.18,1122.18,5610.9,5,West,Medium,Cancelled,2025-05-31
1257,1258.0,P5488,Sports,Dumbbells,3721.18,3721.18,14884.72,4,North,High,Pending,2025-11-13
1258,1488.0,P1753,Furniture,Sofa,3641.96,3641.96,36419.6,10,West,Low,Processing,2025-08-29
1259,1031.0,P6614,Furniture,Sofa,4935.95,4935.95,49359.5,10,East,Low,Cancelled,2025-07-12
1260,1167.0,P7779,Groceries,Bread,644.05,644.05,1932.15,3,South,High,Cancelled,2025-02-07
1261,1168.0,P5271,Sports,Cricket Bat,2853.0,2853.0,22824.0,8,East,Low,Completed,2025-05-06
1262,1464.0,P4519,Furniture,Chair,4366.55,4366.55,26199.3,6,South,Medium,Processing,2025-07-04
1263,1498.0,P5183,Furniture,Desk,1874.8,1874.8,7499.2,4,North,High,Completed,2025-12-13
