order_id,customer_id,order_date,status
2105,327,2023-04-25,pending
2106,411,2023-09-09,completed
2107,28,2024-12-30,completed
2108,368,2024-04-19,completed
2109,343,2023-03-15,pending
2110,83,2023-04-10,completed
2111,2,2024-04-28,completed
2112,383,2023-10-04,completed
2113,373,2024-09-20,completed
2114,350,2025-08-29,cancelled
2115,132,2024-03-20,completed
2116,6,2025-02-14,completed
2117,490,2025-03-10,pending
2118,107,2024-07-06,completed
2119,155,2025-12-02,completed
2120,352,2024-10-28,completed
2121,436,2025-03-21,completed
2122,131,2024-12-28,completed
2123,444,2023-04-14,completed
2124,45,2024-01-20,cancelled
2125,281,2025-04-03,pending
2126,186,2023-02-12,completed
2127,318,2023-08-20,completed
2128,79,2023-10-14,completed
2129,126,2023-09-16,completed
2130,180,2023-03-30,completed
2131,174,2025-05-07,completed
2132,383,2025-07-20,completed
2133,433,2025-06-13,completed
2134,498,2024-01-20,completed
2135,359,2023-06-17,completed
2136,350,2025-12-18,completed
2137,157,2023-03-09,completed
2139,237,2024-07-06,completed
2140,472,2025-08-21,completed
2141,360,2023-04-28,completed
2142,309,2024-06-11,completed
2143,477,2025-08-14,completed
2144,298,2023-11-24,completed
2145,2,2023-05-20,cancelled
2146,26,2024-02-07,completed
2147,344,2023-10-02,completed
2148,336,2025-04-01,completed
2149,462,2024-02-24,completed
2150,370,2025-08-26,completed
2151,310,2025-08-19,completed
2152,457,2023-09-10,cancelled
2153,493,2024-01-23,completed
2154,285,2024-03-19,completed
2155,130,2023-09-11,completed
2156,43,2025-07-31,completed
2157,142,2025-06-18,completed
2158,355,2025-09-15,completed
2159,357,2024-11-07,completed
2160,132,2023-07-25,completed
2161,55,2023-05-19,completed
2162,269,2025-10-31,completed
2163,158,2023-06-08,completed
2164,155,2024-11-15,completed
2165,129,2023-12-14,completed
2167,128,2025-12-12,completed
2169,101,2025-01-06,completed
2170,290,2024-11-05,cancelled
2171,4,2024-03-19,pending
2172,16,2024-09-10,completed
2173,198,2024-10-31,pending
2174,51,2025-11-25,completed
2175,274,2024-04-27,completed
2176,372,2024-05-30,returned
2177,230,2023-03-02,completed
2178,466,2023-04-17,completed
2179,452,2023-05-30,completed
2180,342,2024-02-29,completed
2181,262,2025-02-19,pending
2182,245,2023-03-23,completed
2183,315,2024-04-26,completed
2184,438,2023-01-07,completed
2185,37,2023-01-24,returned
2186,190,2024-11-20,cancelled
2187,298,2024-12-26,completed
2188,176,2024-04-16,cancelled
2189,472,2023-10-16,completed
2190,423,2023-10-14,completed
2191,217,2025-10-16,completed
2193,298,2023-02-23,cancelled
2194,13,2025-07-05,completed
2195,438,2023-09-20,completed
2196,185,2023-04-03,completed
2197,69,2025-08-25,pending
2198,44,2023-06-07,cancelled
2199,238,2023-09-21,completed
2200,330,2023-11-26,completed
2201,379,2025-11-10,completed
2202,325,2024-12-13,cancelled
2203,308,2024-04-27,completed
2204,337,2023-04-23,completed
2205,358,2025-12-12,cancelled
2206,17,2025-07-21,completed
2207,388,2025-10-09,completed
2208,55,2025-01-21,completed
2209,455,2024-09-28,completed
2210,140,2025-06-06,completed
2211,119,2024-10-30,completed
2212,396,2025-09-15,completed
2213,30,2024-04-11,completed
2214,479,2023-05-02,completed
2215,189,2025-08-30,completed
2216,196,2025-08-18,pending
2217,133,2023-05-17,cancelled
2218,6,2024-05-22,completed
2219,346,2023-12-02,completed
2220,351,2024-09-29,completed
2221,169,2025-06-17,pending
2222,94,2023-10-01,completed
2223,447,2025-11-07,completed
2224,399,2025-03-10,completed
2225,28,2023-01-18,completed
2227,182,2025-06-10,completed
2228,324,2025-08-17,completed
2229,31,2024-04-18,pending
2231,442,2023-10-22,completed
2232,83,2024-03-03,completed
2233,393,2023-03-24,returned
2234,494,2023-01-14,completed
2235,174,2023-12-14,returned
2236,320,2024-06-26,completed
2237,7,2023-01-03,completed
2238,321,2025-12-04,cancelled
2240,319,2024-04-22,cancelled
2241,380,2024-11-27,pending
2242,425,2023-02-24,completed
2243,89,2025-09-05,completed
2244,126,2024-10-24,completed
2246,145,2025-08-10,completed
2247,401,2024-11-28,completed
2248,50,2023-03-30,cancelled
2249,64,2023-10-03,completed
2250,350,2024-06-14,completed
2251,496,2025-05-09,completed
2252,78,2024-08-16,completed
2253,137,2025-12-04,returned
2254,35,2025-07-04,completed
2255,486,2025-08-19,pending
2256,442,2023-08-24,completed
2257,171,2024-03-11,completed
2258,208,2024-01-23,completed
2259,13,2025-02-11,completed
2260,41,2025-09-26,cancelled
2261,448,2025-01-02,completed
2262,269,2025-10-19,completed
2263,83,2024-03-24,completed
2264,140,2024-06-13,completed
2265,152,2024-04-17,cancelled
2266,419,2025-06-05,cancelled
2267,37,2023-05-08,completed
2268,213,2023-12-15,completed
2269,195,2023-10-14,cancelled
2270,123,2023-02-10,completed
2272,480,2025-07-20,completed
2273,169,2025-03-24,returned
2274,355,2023-08-16,returned
2275,351,2024-08-04,completed
2276,68,2025-10-09,completed
2277,380,2023-09-18,completed
2278,196,2024-09-16,completed
2279,80,2023-09-27,completed
2280,98,2024-12-10,completed
2282,90,2024-11-03,completed
2283,182,2025-06-21,completed
2284,55,2024-05-20,completed
2285,114,2023-04-14,completed
2286,471,2023-08-13,completed
2287,18,2025-03-12,completed
2288,201,2024-05-29,completed
2289,257,2023-11-18,completed
2290,23,2025-05-16,pending
2291,190,2023-09-04,completed
2292,147,2024-12-25,pending
2293,161,2023-05-20,completed
2294,346,2025-01-09,completed
2295,265,2023-10-14,completed
2296,246,2025-01-24,completed
2297,220,2023-04-28,cancelled
2298,250,2023-10-20,completed
2299,86,2025-01-26,completed
2300,342,2024-11-03,completed
2301,221,2025-02-11,completed
2302,210,2024-12-30,completed
2303,194,2023-10-27,returned
2304,452,2023-12-06,completed
2306,129,2024-06-05,completed
2307,279,2023-02-26,completed
2308,405,2025-10-08,completed
2309,410,2025-02-28,completed
2310,100,2025-03-19,completed
2311,91,2025-09-20,completed
2313,193,2024-03-11,completed
2314,468,2024-08-06,completed
2315,376,2023-01-20,completed
2316,195,2023-01-26,cancelled
2317,387,2025-07-12,completed
2318,58,2025-08-15,completed
2319,14,2023-06-20,completed
2320,240,2025-04-22,pending
2321,97,2024-06-09,completed
2322,352,2024-11-23,cancelled
2324,224,2025-10-04,completed
2325,174,2024-04-20,completed
2326,227,2025-06-25,completed
2327,436,2023-03-05,completed
2328,22,2023-05-12,completed
2329,181,2025-06-19,returned
2330,42,2025-12-03,completed
2331,172,2025-10-20,completed
2332,231,2024-11-09,cancelled
2333,448,2025-07-31,completed
2334,94,2025-12-09,completed
2335,318,2024-01-25,completed
2336,101,2025-12-18,completed
2337,284,2025-05-02,completed
2339,448,2025-04-01,cancelled
2340,447,2023-10-29,completed
2341,417,2025-12-24,completed
2342,466,2025-10-02,completed
2343,166,2025-12-17,completed
2344,246,2023-12-30,cancelled
2346,154,2024-05-03,completed
2347,14,2025-04-26,completed
2348,359,2025-03-01,completed
2350,476,2025-05-01,pending
2351,317,2025-02-18,cancelled
2352,8,2024-04-01,completed
2353,386,2025-10-28,completed
2355,393,2025-04-19,pending
2356,42,2023-06-28,completed
2357,270,2023-09-25,completed
2358,329,2025-07-17,returned
2359,115,2024-05-31,completed
2360,382,2024-08-17,completed
2361,396,2023-11-20,completed
2362,320,2024-06-05,completed
2363,145,2024-10-17,completed
2364,12,2025-11-12,completed
2365,97,2025-12-03,completed
2366,412,2025-02-26,completed
2367,155,2025-05-30,completed
2368,242,2023-04-09,completed
2369,249,2025-04-26,completed
2370,30,2025-10-29,completed
2371,191,2023-04-11,completed
2372,348,2023-05-24,completed
2373,410,2023-01-30,completed
2374,153,2025-11-04,completed
2375,291,2025-09-05,completed
2376,397,2025-11-04,completed
2377,275,2023-06-23,cancelled
2378,151,2025-06-04,completed
2379,87,2023-11-16,cancelled
2380,155,2023-03-31,completed
2381,465,2023-02-27,completed
2382,17,2025-10-11,completed
2383,180,2023-12-30,completed
2384,461,2023-07-04,completed
2385,42,2025-04-29,completed
2386,175,2025-01-28,completed
2387,301,2024-01-20,completed
2388,75,2025-05-29,completed
2389,44,2024-04-04,completed
2390,449,2024-01-11,completed
2391,56,2023-07-05,completed
2392,212,2025-05-04,completed
2395,428,2023-01-07,completed
2396,41,2023-03-03,completed
2397,435,2025-11-21,completed
2398,116,2024-03-23,completed
2399,129,2023-09-16,completed
2400,207,2023-05-07,completed
2401,465,2024-11-02,completed
2402,462,2023-10-02,cancelled
2403,152,2024-06-08,completed
2404,378,2023-03-11,completed
2405,369,2025-06-27,completed
2406,8,2024-08-06,completed
2407,397,2024-04-15,completed
2408,282,2023-05-17,completed
2409,459,2025-05-11,completed
2410,338,2025-10-01,cancelled
2411,420,2024-05-14,completed
2412,30,2024-11-07,completed
2413,400,2023-09-08,completed
2414,226,2024-04-19,completed
2415,55,2024-10-13,completed
2417,86,2024-08-01,completed
2418,221,2025-03-04,cancelled
2419,343,2024-02-03,completed
2420,447,2025-07-05,completed
2422,80,2025-06-28,completed
2423,429,2025-05-05,completed
2424,473,2025-04-28,completed
2425,369,2024-08-31,returned
2428,166,2023-12-30,completed
2429,320,2025-01-06,completed
2430,493,2023-10-25,completed
2431,13,2024-12-06,completed
2432,360,2025-11-11,completed
2433,432,2023-12-03,cancelled
2434,116,2023-11-21,completed
2435,229,2025-02-17,completed
2436,492,2024-09-02,completed
2437,40,2024-05-14,completed
2438,208,2023-04-11,cancelled
2439,49,2023-07-20,completed
2440,468,2025-02-13,cancelled
2441,375,2025-04-29,completed
2442,152,2023-02-06,completed
2443,321,2024-08-12,completed
2444,448,2024-07-14,completed
2445,192,2024-05-14,completed
2446,120,2024-02-12,completed
2447,163,2023-05-16,returned
2448,433,2025-03-14,completed
2449,389,2024-04-11,completed
2450,259,2024-08-28,returned
2451,304,2024-12-30,completed
2453,172,2024-10-07,completed
2454,241,2024-04-19,completed
2455,478,2024-03-02,completed
2456,265,2025-10-23,completed
2457,60,2023-10-08,completed
2458,479,2023-07-22,completed
2459,391,2024-05-07,completed
2460,131,2025-09-28,completed
2461,316,2025-05-04,completed
2462,198,2023-03-06,completed
2464,411,2025-05-19,completed
2465,93,2024-05-21,completed
2466,285,2025-05-09,returned
2467,74,2023-08-29,completed
2468,357,2024-11-16,completed
2469,272,2025-04-06,completed
2470,364,2023-07-15,completed
2471,228,2023-04-03,completed
2472,398,2025-09-22,completed
2473,474,2024-07-01,completed
2474,422,2024-07-18,returned
2475,366,2025-05-30,completed
2477,81,2023-05-01,completed
2479,353,2025-06-18,completed
2480,108,2023-07-26,completed
2481,119,2024-10-14,pending
2482,263,2023-04-02,completed
2483,408,2023-03-09,completed
2484,320,2025-08-23,cancelled
2485,223,2024-10-23,completed
2487,7,2023-05-19,pending
2488,60,2025-06-27,completed
2489,319,2023-03-15,completed
2490,306,2025-03-28,completed
2491,178,2023-06-28,completed
2492,102,2024-05-29,completed
2493,253,2023-11-23,returned
2494,73,2024-06-19,completed
2495,2,2025-12-17,completed
2496,458,2023-08-14,returned
2497,278,2023-01-25,completed
2498,486,2024-11-29,completed
2499,215,2023-10-08,completed
2500,371,2025-12-08,completed
