order_item_id,order_id,product_id,quantity,unit_price,line_total
3842,1277,41,2,117.93,235.86
3843,1278,1,2,50.31,100.62
3845,1280,13,2,162.11,324.22
3846,1280,35,1,170.46,170.46
3847,1280,27,1,408.89,408.89
3848,1281,17,2,275.07,550.14
3849,1281,48,1,623.0,623.0
3850,1281,89,2,627.19,1254.38
3851,1281,95,3,581.67,1745.01
3852,1281,33,3,91.79,275.37
3853,1282,99,4,734.38,2937.52
3854,1282,70,4,761.64,3046.56
3855,1282,62,2,806.45,1612.9
3860,1284,68,2,352.5,705.0
3861,1284,25,3,350.4,1051.2
3862,1284,107,4,314.44,1257.76
3863,1284,95,2,581.67,1163.34
3864,1284,70,3,761.64,2284.92
3865,1285,95,4,581.67,2326.68
3866,1285,48,2,623.0,1246.0
3868,1286,58,4,29.56,118.24
3869,1286,23,3,740.38,2221.14
3870,1286,71,1,119.5,119.5
3871,1287,73,1,337.65,337.65
3872,1287,74,4,427.63,1710.52
3873,1287,23,4,740.38,2961.52
3874,1288,75,3,53.38,160.14
3876,1289,10,1,520.23,520.23
3877,1290,39,4,431.24,1724.96
3878,1290,108,2,580.83,1161.66
3879,1291,60,1,429.31,429.31
3881,1292,51,2,546.45,1092.9
3883,1293,85,1,209.42,209.42
3884,1293,19,2,600.64,1201.28
3886,1293,29,3,536.65,1609.95
3887,1294,45,3,508.59,1525.77
3888,1294,36,2,421.22,842.44
3889,1294,116,4,633.37,2533.48
3890,1294,105,4,16.05,64.2
3891,1295,78,1,443.16,443.16
3892,1295,38,4,757.5,3030.0
3893,1295,24,4,192.66,770.64
3894,1296,80,2,803.34,1606.68
3896,1296,73,2,337.65,675.3
3897,1296,25,2,350.4,700.8
3898,1297,45,3,508.59,1525.77
3899,1297,55,4,826.63,3306.52
3900,1297,100,4,622.45,2489.8
3901,1298,49,2,307.38,614.76
3902,1298,108,1,580.83,580.83
3903,1299,84,1,896.53,896.53
3904,1300,62,2,806.45,1612.9
3905,1300,95,3,581.67,1745.01
3906,1300,35,1,170.46,170.46
3907,1301,7,4,247.03,988.12
3908,1301,40,3,854.57,2563.71
3910,1301,109,4,677.52,2710.08
3911,1302,113,4,590.85,2363.4
3912,1302,54,2,177.51,355.02
3913,1302,33,4,91.79,367.16
3914,1303,67,3,650.54,1951.62
3916,1304,90,3,379.84,1139.52
3917,1304,22,4,130.87,523.48
3918,1304,74,4,427.63,1710.52
3919,1305,116,2,633.37,1266.74
3920,1305,5,4,183.5,734.0
3921,1305,30,2,145.6,291.2
3922,1306,61,1,549.46,549.46
3923,1306,90,2,379.84,759.68
3924,1306,102,2,820.54,1641.08
3925,1306,114,4,302.11,1208.44
3926,1307,66,3,810.21,2430.63
3927,1307,83,3,413.04,1239.12
3928,1307,65,1,238.72,238.72
3929,1307,56,2,614.64,1229.28
3930,1308,97,3,665.98,1997.94
3931,1308,62,3,806.45,2419.35
3932,1308,52,3,684.74,2054.22
3933,1308,4,2,373.72,747.44
3934,1308,95,4,581.67,2326.68
3935,1309,111,1,771.64,771.64
3936,1309,52,2,684.74,1369.48
3937,1309,88,1,378.0,378.0
3939,1309,57,1,313.09,313.09
3946,1311,34,2,280.97,561.94
3947,1311,22,2,130.87,261.74
3948,1312,89,4,627.19,2508.76
3949,1312,3,4,404.17,1616.68
3950,1312,15,1,58.29,58.29
3951,1312,37,4,602.98,2411.92
3952,1312,46,3,241.39,724.17
3953,1313,85,1,209.42,209.42
3954,1313,101,1,123.59,123.59
3958,1315,43,1,771.67,771.67
3959,1316,53,3,283.45,850.35
3960,1316,81,1,565.87,565.87
3961,1317,59,2,584.4,1168.8
3962,1318,107,3,314.44,943.32
3963,1318,39,1,431.24,431.24
3964,1318,108,1,580.83,580.83
3965,1319,81,4,565.87,2263.48
3966,1319,36,4,421.22,1684.88
3967,1319,12,1,853.06,853.06
3968,1319,10,4,520.23,2080.92
3969,1320,68,2,352.5,705.0
3970,1321,119,2,696.06,1392.12
3971,1321,54,3,177.51,532.53
3972,1322,43,4,771.67,3086.68
3973,1322,67,1,650.54,650.54
3974,1322,88,3,378.0,1134.0
3975,1323,53,1,283.45,283.45
3976,1323,77,2,285.5,571.0
3977,1324,58,1,29.56,29.56
3978,1324,52,4,684.74,2738.96
3980,1324,105,2,16.05,32.1
3981,1324,119,2,696.06,1392.12
3982,1325,33,4,91.79,367.16
3983,1325,65,3,238.72,716.16
3984,1325,97,2,665.98,1331.96
3985,1325,11,3,216.7,650.1
3986,1326,58,3,29.56,88.68
3987,1326,64,4,272.13,1088.52
3989,1326,67,1,650.54,650.54
3990,1326,48,4,623.0,2492.0
3991,1327,75,4,53.38,213.52
3992,1327,40,2,854.57,1709.14
3993,1327,73,1,337.65,337.65
3994,1328,80,4,803.34,3213.36
3995,1328,17,4,275.07,1100.28
3996,1328,2,4,347.53,1390.12
3997,1328,50,3,125.27,375.81
3998,1328,54,2,177.51,355.02
3999,1329,111,4,771.64,3086.56
4000,1329,52,4,684.74,2738.96
4001,1329,72,3,590.71,1772.13
4007,1332,102,3,820.54,2461.62
4008,1333,10,2,520.23,1040.46
4009,1333,28,4,71.4,285.6
4010,1333,39,4,431.24,1724.96
4011,1333,16,4,864.69,3458.76
4012,1333,3,4,404.17,1616.68
4013,1334,91,2,707.35,1414.7
4014,1334,84,2,896.53,1793.06
4016,1334,8,1,728.74,728.74
4017,1334,67,3,650.54,1951.62
4018,1335,69,1,655.25,655.25
4019,1335,17,3,275.07,825.21
4020,1335,113,1,590.85,590.85
4021,1335,1,4,50.31,201.24
4022,1336,109,2,677.52,1355.04
4023,1336,1,3,50.31,150.93
4024,1336,40,1,854.57,854.57
4025,1337,41,1,117.93,117.93
4026,1337,109,4,677.52,2710.08
4027,1337,52,2,684.74,1369.48
4028,1337,13,3,162.11,486.33
4029,1337,2,4,347.53,1390.12
4030,1338,107,1,314.44,314.44
4031,1338,80,4,803.34,3213.36
4032,1338,96,4,732.78,2931.12
4033,1339,37,3,602.98,1808.94
4034,1339,71,1,119.5,119.5
4035,1339,78,4,443.16,1772.64
4036,1339,1,2,50.31,100.62
4037,1340,10,1,520.23,520.23
4038,1340,100,1,622.45,622.45
4039,1340,97,3,665.98,1997.94
4040,1341,35,3,170.46,511.38
4041,1342,45,3,508.59,1525.77
4042,1343,35,4,170.46,681.84
4043,1343,92,2,634.57,1269.14
4044,1343,103,1,552.16,552.16
4050,1345,31,3,271.16,813.48
4051,1346,85,4,209.42,837.68
4052,1347,116,4,633.37,2533.48
4054,1348,54,4,177.51,710.04
4055,1348,17,1,275.07,275.07
4056,1349,72,1,590.71,590.71
4057,1349,62,1,806.45,806.45
4058,1349,6,1,704.8,704.8
4059,1349,77,3,285.5,856.5
4060,1349,22,1,130.87,130.87
4061,1350,43,3,771.67,2315.01
4062,1351,15,4,58.29,233.16
4063,1352,116,3,633.37,1900.11
4064,1352,61,3,549.46,1648.38
4065,1352,87,1,536.55,536.55
4066,1352,1,2,50.31,100.62
4067,1352,62,2,806.45,1612.9
4068,1353,44,4,105.69,422.76
4069,1353,94,4,138.47,553.88
4071,1353,74,2,427.63,855.26
4072,1353,35,4,170.46,681.84
4074,1354,3,4,404.17,1616.68
4075,1354,17,1,275.07,275.07
4076,1354,48,1,623.0,623.0
4079,1355,108,1,580.83,580.83
4080,1355,2,2,347.53,695.06
4081,1355,80,2,803.34,1606.68
4082,1356,99,3,734.38,2203.14
4083,1356,59,3,584.4,1753.2
4084,1357,92,4,634.57,2538.28
4085,1357,69,4,655.25,2621.0
4086,1357,56,3,614.64,1843.92
4087,1357,6,3,704.8,2114.4
4088,1357,18,2,160.9,321.8
4089,1358,66,1,810.21,810.21
4090,1358,12,1,853.06,853.06
4091,1359,98,4,299.14,1196.56
4092,1359,43,2,771.67,1543.34
4093,1359,51,3,546.45,1639.35
4094,1360,31,4,271.16,1084.64
4095,1361,38,4,757.5,3030.0
4096,1362,47,3,365.65,1096.95
4097,1363,55,4,826.63,3306.52
4098,1364,17,3,275.07,825.21
4099,1364,23,2,740.38,1480.76
4100,1364,33,3,91.79,275.37
4104,1366,69,3,655.25,1965.75
4105,1366,51,4,546.45,2185.8
4106,1366,56,4,614.64,2458.56
4107,1366,96,1,732.78,732.78
4108,1366,120,2,8.87,17.74
4109,1367,71,4,119.5,478.0
4110,1367,1,2,50.31,100.62
4111,1367,48,4,623.0,2492.0
4112,1367,88,1,378.0,378.0
4113,1368,47,2,365.65,731.3
4114,1368,56,2,614.64,1229.28
4116,1368,31,2,271.16,542.32
4117,1368,28,4,71.4,285.6
4118,1369,120,4,8.87,35.48
4119,1369,103,2,552.16,1104.32
4120,1369,115,4,107.04,428.16
4121,1369,59,2,584.4,1168.8
4122,1370,18,2,160.9,321.8
4124,1371,25,3,350.4,1051.2
4125,1371,30,3,145.6,436.8
4126,1371,98,1,299.14,299.14
4127,1372,111,3,771.64,2314.92
4128,1372,11,2,216.7,433.4
4129,1372,43,1,771.67,771.67
4130,1373,4,1,373.72,373.72
4131,1374,81,2,565.87,1131.74
4133,1374,100,1,622.45,622.45
4135,1375,72,1,590.71,590.71
4136,1375,47,1,365.65,365.65
4137,1376,11,1,216.7,216.7
4138,1376,94,3,138.47,415.41
4139,1376,106,2,469.58,939.16
4140,1377,22,3,130.87,392.61
4141,1377,55,1,826.63,826.63
4142,1377,59,4,584.4,2337.6
4143,1377,54,1,177.51,177.51
4144,1377,18,2,160.9,321.8
4145,1378,114,1,302.11,302.11
4146,1378,102,4,820.54,3282.16
4147,1378,34,4,280.97,1123.88
4148,1378,53,2,283.45,566.9
4149,1379,108,1,580.83,580.83
4150,1379,77,4,285.5,1142.0
4151,1379,102,3,820.54,2461.62
4152,1380,38,2,757.5,1515.0
4153,1380,28,3,71.4,214.2
4154,1380,17,1,275.07,275.07
4155,1380,96,2,732.78,1465.56
4156,1381,43,3,771.67,2315.01
4161,1383,90,2,379.84,759.68
4163,1383,9,4,94.61,378.44
4164,1383,109,3,677.52,2032.56
4165,1383,66,1,810.21,810.21
4166,1384,52,3,684.74,2054.22
4167,1384,40,3,854.57,2563.71
4168,1384,60,4,429.31,1717.24
4169,1385,1,4,50.31,201.24
4170,1385,110,4,365.92,1463.68
4171,1386,50,4,125.27,501.08
4172,1387,53,4,283.45,1133.8
4173,1387,36,3,421.22,1263.66
4174,1387,43,3,771.67,2315.01
4175,1387,64,2,272.13,544.26
4176,1387,86,4,333.09,1332.36
4177,1388,104,3,828.75,2486.25
4178,1388,68,3,352.5,1057.5
4179,1388,110,4,365.92,1463.68
4180,1388,17,3,275.07,825.21
4182,1389,61,2,549.46,1098.92
4183,1389,120,4,8.87,35.48
4184,1389,38,4,757.5,3030.0
4185,1389,1,2,50.31,100.62
4186,1390,53,1,283.45,283.45
4187,1390,25,3,350.4,1051.2
4188,1391,6,3,704.8,2114.4
4189,1391,103,2,552.16,1104.32
4190,1392,2,1,347.53,347.53
4191,1392,75,4,53.38,213.52
4192,1392,99,4,734.38,2937.52
4193,1392,56,3,614.64,1843.92
4194,1392,82,2,348.27,696.54
4195,1393,41,4,117.93,471.72
4196,1393,118,4,742.97,2971.88
4197,1393,6,4,704.8,2819.2
4198,1394,74,1,427.63,427.63
4199,1394,33,1,91.79,91.79
4201,1396,60,2,429.31,858.62
4202,1397,61,4,549.46,2197.84
4203,1397,37,3,602.98,1808.94
4204,1397,69,1,655.25,655.25
4205,1397,56,1,614.64,614.64
4206,1398,67,3,650.54,1951.62
4207,1398,97,4,665.98,2663.92
4209,1398,17,2,275.07,550.14
4210,1398,108,2,580.83,1161.66
4211,1399,97,4,665.98,2663.92
4212,1399,36,2,421.22,842.44
4213,1399,22,4,130.87,523.48
4214,1399,59,1,584.4,584.4
4215,1399,54,2,177.51,355.02
4216,1400,119,4,696.06,2784.24
4217,1400,115,2,107.04,214.08
4218,1400,103,2,552.16,1104.32
4219,1400,98,3,299.14,897.42
4220,1400,12,3,853.06,2559.18
4221,1401,18,2,160.9,321.8
4222,1401,59,4,584.4,2337.6
4223,1402,61,1,549.46,549.46
4224,1402,87,4,536.55,2146.2
4225,1403,104,3,828.75,2486.25
4226,1403,60,1,429.31,429.31
4227,1403,58,4,29.56,118.24
4228,1404,70,4,761.64,3046.56
4229,1404,80,4,803.34,3213.36
4230,1404,88,3,378.0,1134.0
4231,1404,6,3,704.8,2114.4
4232,1404,108,1,580.83,580.83
4233,1405,65,4,238.72,954.88
4234,1405,34,1,280.97,280.97
4235,1406,52,1,684.74,684.74
4236,1406,88,3,378.0,1134.0
4237,1406,14,1,5.6,5.6
4238,1406,24,4,192.66,770.64
4239,1406,15,1,58.29,58.29
4240,1407,50,1,125.27,125.27
4241,1407,92,1,634.57,634.57
4242,1407,98,2,299.14,598.28
4243,1407,109,2,677.52,1355.04
4244,1408,85,4,209.42,837.68
4245,1408,120,2,8.87,17.74
4246,1408,109,1,677.52,677.52
4247,1408,56,3,614.64,1843.92
4248,1408,39,4,431.24,1724.96
4249,1409,89,4,627.19,2508.76
4250,1409,58,1,29.56,29.56
4251,1409,2,2,347.53,695.06
4252,1410,87,2,536.55,1073.1
4253,1410,116,4,633.37,2533.48
4254,1410,5,2,183.5,367.0
4255,1410,46,3,241.39,724.17
4257,1412,109,4,677.52,2710.08
4258,1412,7,4,247.03,988.12
4259,1412,26,4,319.34,1277.36
4260,1413,113,4,590.85,2363.4
4261,1413,112,2,366.07,732.14
4262,1413,58,3,29.56,88.68
4263,1413,80,3,803.34,2410.02
4264,1414,4,2,373.72,747.44
4265,1414,118,4,742.97,2971.88
4266,1414,98,4,299.14,1196.56
4267,1415,62,4,806.45,3225.8
4268,1415,28,2,71.4,142.8
4269,1415,98,3,299.14,897.42
4270,1416,85,2,209.42,418.84
4271,1416,57,4,313.09,1252.36
4272,1417,72,3,590.71,1772.13
4273,1417,48,2,623.0,1246.0
4274,1417,118,3,742.97,2228.91
4275,1418,69,4,655.25,2621.0
4277,1418,75,3,53.38,160.14
4278,1419,96,3,732.78,2198.34
4279,1419,81,1,565.87,565.87
4280,1419,74,4,427.63,1710.52
4281,1420,2,2,347.53,695.06
4282,1420,21,1,167.95,167.95
4283,1420,115,1,107.04,107.04
4284,1421,86,1,333.09,333.09
4285,1421,62,3,806.45,2419.35
4286,1421,50,2,125.27,250.54
4287,1422,69,3,655.25,1965.75
4288,1422,52,2,684.74,1369.48
4289,1423,120,4,8.87,35.48
4290,1423,96,2,732.78,1465.56
4291,1423,4,2,373.72,747.44
4292,1424,1,2,50.31,100.62
4293,1425,18,2,160.9,321.8
4294,1426,116,2,633.37,1266.74
4295,1427,95,4,581.67,2326.68
4296,1427,3,3,404.17,1212.51
4297,1427,13,3,162.11,486.33
4298,1427,61,4,549.46,2197.84
4299,1427,111,3,771.64,2314.92
4304,1429,95,4,581.67,2326.68
4305,1429,116,3,633.37,1900.11
4306,1429,83,2,413.04,826.08
4307,1430,39,1,431.24,431.24
4311,1432,1,2,50.31,100.62
4312,1432,39,3,431.24,1293.72
4313,1432,61,1,549.46,549.46
4314,1432,97,4,665.98,2663.92
4315,1432,31,2,271.16,542.32
4316,1433,28,1,71.4,71.4
4317,1433,9,3,94.61,283.83
4318,1433,18,4,160.9,643.6
4319,1434,65,1,238.72,238.72
4320,1434,7,4,247.03,988.12
4321,1434,8,1,728.74,728.74
4322,1435,62,1,806.45,806.45
4323,1435,69,1,655.25,655.25
4324,1435,53,1,283.45,283.45
4325,1435,22,1,130.87,130.87
4326,1436,98,1,299.14,299.14
4327,1436,59,1,584.4,584.4
4328,1436,108,4,580.83,2323.32
4329,1437,2,1,347.53,347.53
4330,1437,52,2,684.74,1369.48
4331,1438,117,3,232.58,697.74
4332,1438,90,2,379.84,759.68
4333,1438,3,1,404.17,404.17
4334,1439,10,2,520.23,1040.46
4335,1439,33,4,91.79,367.16
4336,1439,41,2,117.93,235.86
4337,1440,5,3,183.5,550.5
4338,1441,13,1,162.11,162.11
4344,1443,65,3,238.72,716.16
4345,1443,52,3,684.74,2054.22
4346,1444,25,1,350.4,350.4
4347,1444,35,3,170.46,511.38
4348,1444,23,4,740.38,2961.52
4349,1444,96,4,732.78,2931.12
4350,1445,23,2,740.38,1480.76
4351,1445,80,1,803.34,803.34
4352,1445,61,2,549.46,1098.92
4353,1446,98,3,299.14,897.42
4354,1446,115,1,107.04,107.04
4355,1446,50,4,125.27,501.08
4356,1446,21,1,167.95,167.95
4357,1447,21,4,167.95,671.8
4358,1447,37,3,602.98,1808.94
4359,1447,113,4,590.85,2363.4
4360,1448,17,3,275.07,825.21
4361,1448,98,2,299.14,598.28
4362,1448,82,4,348.27,1393.08
4363,1448,113,2,590.85,1181.7
4364,1449,26,2,319.34,638.68
4365,1449,96,2,732.78,1465.56
4366,1449,81,3,565.87,1697.61
4367,1449,71,3,119.5,358.5
4368,1450,19,2,600.64,1201.28
4369,1450,38,1,757.5,757.5
4370,1450,73,3,337.65,1012.95
4371,1450,61,1,549.46,549.46
4372,1450,76,2,133.18,266.36
4375,1452,72,2,590.71,1181.42
4376,1453,51,3,546.45,1639.35
4377,1453,101,4,123.59,494.36
4378,1453,26,3,319.34,958.02
4379,1454,97,2,665.98,1331.96
4380,1454,52,4,684.74,2738.96
4382,1455,24,4,192.66,770.64
4383,1456,53,2,283.45,566.9
4386,1458,30,3,145.6,436.8
4387,1458,35,4,170.46,681.84
4388,1459,106,3,469.58,1408.74
4389,1460,33,1,91.79,91.79
4390,1461,84,2,896.53,1793.06
4391,1461,116,1,633.37,633.37
4392,1461,119,4,696.06,2784.24
4393,1462,78,1,443.16,443.16
4394,1462,6,2,704.8,1409.6
4396,1462,38,2,757.5,1515.0
4397,1462,19,2,600.64,1201.28
4398,1463,108,2,580.83,1161.66
4399,1463,119,4,696.06,2784.24
4400,1463,76,3,133.18,399.54
4401,1463,13,1,162.11,162.11
4402,1464,75,3,53.38,160.14
4403,1465,21,1,167.95,167.95
4407,1467,101,4,123.59,494.36
4408,1467,11,1,216.7,216.7
4409,1467,5,4,183.5,734.0
4410,1467,118,3,742.97,2228.91
4411,1467,82,2,348.27,696.54
4412,1468,28,4,71.4,285.6
4413,1468,43,4,771.67,3086.68
4414,1468,7,2,247.03,494.06
4415,1469,97,4,665.98,2663.92
4417,1470,77,3,285.5,856.5
4418,1470,91,3,707.35,2122.05
4420,1470,36,1,421.22,421.22
4421,1470,67,3,650.54,1951.62
4422,1471,38,4,757.5,3030.0
4423,1471,114,1,302.11,302.11
4424,1471,19,4,600.64,2402.56
4425,1471,110,3,365.92,1097.76
4426,1471,24,1,192.66,192.66
4430,1473,1,4,50.31,201.24
4432,1475,18,2,160.9,321.8
4433,1475,30,2,145.6,291.2
4434,1476,25,3,350.4,1051.2
4435,1476,46,3,241.39,724.17
4436,1476,78,3,443.16,1329.48
4437,1476,76,1,133.18,133.18
4438,1476,77,1,285.5,285.5
4439,1477,25,4,350.4,1401.6
4440,1477,41,2,117.93,235.86
4441,1477,100,2,622.45,1244.9
4443,1478,72,1,590.71,590.71
4444,1478,6,1,704.8,704.8
4448,1480,87,1,536.55,536.55
4449,1480,72,3,590.71,1772.13
4450,1480,119,1,696.06,696.06
4452,1480,29,1,536.65,536.65
4453,1481,106,4,469.58,1878.32
4455,1482,90,3,379.84,1139.52
4456,1482,99,1,734.38,734.38
4457,1482,3,4,404.17,1616.68
4458,1483,55,1,826.63,826.63
4459,1483,2,4,347.53,1390.12
4460,1483,49,2,307.38,614.76
4461,1483,9,3,94.61,283.83
4462,1483,94,1,138.47,138.47
4463,1484,9,1,94.61,94.61
4464,1484,39,2,431.24,862.48
4465,1484,76,3,133.18,399.54
4466,1484,116,4,633.37,2533.48
4467,1484,71,2,119.5,239.0
4468,1485,111,1,771.64,771.64
4469,1485,117,2,232.58,465.16
4470,1485,24,2,192.66,385.32
4471,1485,42,2,291.17,582.34
4475,1487,104,2,828.75,1657.5
4476,1487,49,1,307.38,307.38
4477,1487,2,2,347.53,695.06
4478,1487,21,2,167.95,335.9
4479,1487,36,3,421.22,1263.66
4480,1488,118,2,742.97,1485.94
4481,1488,104,1,828.75,828.75
4482,1488,18,2,160.9,321.8
4483,1488,68,4,352.5,1410.0
4484,1488,50,1,125.27,125.27
4485,1489,39,1,431.24,431.24
4486,1490,76,4,133.18,532.72
4487,1490,23,2,740.38,1480.76
4497,1494,94,4,138.47,553.88
4498,1495,94,2,138.47,276.94
4499,1495,103,1,552.16,552.16
4500,1495,28,4,71.4,285.6
4502,1496,37,3,602.98,1808.94
4503,1496,108,3,580.83,1742.49
4508,1498,103,1,552.16,552.16
4509,1499,4,4,373.72,1494.88
4510,1499,50,2,125.27,250.54
4511,1499,81,2,565.87,1131.74
4512,1499,106,4,469.58,1878.32
4518,1501,73,2,337.65,675.3
4519,1501,117,1,232.58,232.58
4520,1501,90,3,379.84,1139.52
4522,1501,112,4,366.07,1464.28
4523,1502,53,3,283.45,850.35
4524,1502,44,2,105.69,211.38
4525,1502,73,1,337.65,337.65
4526,1502,10,1,520.23,520.23
4527,1503,111,3,771.64,2314.92
4528,1503,102,2,820.54,1641.08
4529,1503,113,3,590.85,1772.55
4530,1503,29,3,536.65,1609.95
4531,1504,41,4,117.93,471.72
4532,1504,120,3,8.87,26.61
4533,1504,97,3,665.98,1997.94
4534,1504,50,2,125.27,250.54
4535,1505,40,4,854.57,3418.28
4540,1507,57,3,313.09,939.27
4541,1507,75,1,53.38,53.38
4542,1507,100,1,622.45,622.45
4543,1507,28,3,71.4,214.2
4544,1507,33,2,91.79,183.58
4545,1508,37,3,602.98,1808.94
4546,1509,90,4,379.84,1519.36
4547,1509,84,2,896.53,1793.06
4548,1509,7,2,247.03,494.06
4549,1510,89,3,627.19,1881.57
4550,1510,8,4,728.74,2914.96
4551,1511,86,4,333.09,1332.36
4552,1511,18,1,160.9,160.9
4553,1512,115,3,107.04,321.12
4554,1513,27,2,408.89,817.78
4555,1513,97,4,665.98,2663.92
4556,1514,78,1,443.16,443.16
4558,1514,64,3,272.13,816.39
4560,1514,95,2,581.67,1163.34
4561,1515,111,2,771.64,1543.28
4562,1516,7,1,247.03,247.03
4563,1516,106,3,469.58,1408.74
4564,1516,84,1,896.53,896.53
4565,1517,94,1,138.47,138.47
4566,1517,66,1,810.21,810.21
4567,1517,74,1,427.63,427.63
4568,1517,82,1,348.27,348.27
4569,1517,97,4,665.98,2663.92
4570,1518,36,2,421.22,842.44
4571,1519,14,4,5.6,22.4
4572,1520,71,1,119.5,119.5
4573,1520,34,4,280.97,1123.88
4574,1520,5,1,183.5,183.5
4575,1520,12,2,853.06,1706.12
4580,1522,43,2,771.67,1543.34
4581,1523,91,2,707.35,1414.7
4583,1523,70,2,761.64,1523.28
4584,1523,48,4,623.0,2492.0
4585,1524,70,4,761.64,3046.56
4586,1524,105,4,16.05,64.2
4588,1525,23,4,740.38,2961.52
4589,1525,62,2,806.45,1612.9
4590,1525,97,1,665.98,665.98
4591,1525,50,1,125.27,125.27
4592,1526,1,4,50.31,201.24
4593,1526,103,1,552.16,552.16
4594,1527,98,2,299.14,598.28
4595,1527,107,4,314.44,1257.76
4596,1527,29,1,536.65,536.65
4597,1527,72,3,590.71,1772.13
4599,1528,100,2,622.45,1244.9
4601,1529,28,4,71.4,285.6
4602,1529,114,1,302.11,302.11
4603,1530,81,4,565.87,2263.48
4604,1530,61,4,549.46,2197.84
4605,1530,14,4,5.6,22.4
4606,1530,49,1,307.38,307.38
4607,1530,47,4,365.65,1462.6
4609,1531,21,4,167.95,671.8
4610,1531,120,3,8.87,26.61
4611,1532,98,3,299.14,897.42
4612,1533,86,1,333.09,333.09
4614,1533,54,1,177.51,177.51
4615,1533,7,1,247.03,247.03
4616,1534,18,4,160.9,643.6
4622,1536,119,3,696.06,2088.18
4623,1536,53,2,283.45,566.9
4624,1536,82,1,348.27,348.27
4625,1536,50,1,125.27,125.27
4626,1536,110,4,365.92,1463.68
4627,1537,40,3,854.57,2563.71
4628,1537,51,2,546.45,1092.9
4631,1539,99,2,734.38,1468.76
4632,1539,44,1,105.69,105.69
4633,1539,36,2,421.22,842.44
4634,1539,27,2,408.89,817.78
4635,1539,106,3,469.58,1408.74
4636,1540,104,1,828.75,828.75
4637,1540,2,1,347.53,347.53
4638,1541,94,1,138.47,138.47
4639,1542,43,3,771.67,2315.01
4640,1542,90,2,379.84,759.68
4641,1543,82,4,348.27,1393.08
4642,1543,57,2,313.09,626.18
4643,1544,18,4,160.9,643.6
4644,1544,87,3,536.55,1609.65
4645,1545,99,1,734.38,734.38
4646,1545,59,2,584.4,1168.8
4647,1545,109,1,677.52,677.52
4648,1546,111,4,771.64,3086.56
4649,1547,75,4,53.38,213.52
4650,1547,16,4,864.69,3458.76
4651,1547,96,3,732.78,2198.34
4652,1547,40,1,854.57,854.57
4653,1547,18,4,160.9,643.6
4654,1548,85,2,209.42,418.84
4655,1548,68,2,352.5,705.0
4656,1549,113,2,590.85,1181.7
4657,1549,100,4,622.45,2489.8
4658,1549,101,2,123.59,247.18
4659,1549,82,4,348.27,1393.08
4660,1550,58,4,29.56,118.24
4661,1550,83,4,413.04,1652.16
4662,1551,104,1,828.75,828.75
4663,1551,41,3,117.93,353.79
4664,1552,49,2,307.38,614.76
4665,1552,38,3,757.5,2272.5
4666,1552,4,1,373.72,373.72
4667,1552,71,1,119.5,119.5
4668,1553,43,2,771.67,1543.34
4669,1553,62,2,806.45,1612.9
4670,1553,71,3,119.5,358.5
4671,1553,75,3,53.38,160.14
4672,1554,68,1,352.5,352.5
4673,1554,55,3,826.63,2479.89
4674,1554,6,1,704.8,704.8
4675,1555,45,2,508.59,1017.18
4676,1555,82,2,348.27,696.54
4677,1555,60,1,429.31,429.31
4678,1555,7,2,247.03,494.06
4679,1556,36,1,421.22,421.22
4680,1556,22,3,130.87,392.61
4681,1556,74,2,427.63,855.26
4682,1556,97,2,665.98,1331.96
4683,1557,101,4,123.59,494.36
4684,1558,18,4,160.9,643.6
4685,1558,34,4,280.97,1123.88
4686,1558,90,3,379.84,1139.52
4687,1558,104,3,828.75,2486.25
4688,1559,48,4,623.0,2492.0
4689,1559,116,4,633.37,2533.48
4690,1559,53,4,283.45,1133.8
4691,1559,87,3,536.55,1609.65
4692,1559,100,3,622.45,1867.35
4700,1562,119,3,696.06,2088.18
4701,1563,85,3,209.42,628.26
4702,1563,107,4,314.44,1257.76
4703,1564,41,3,117.93,353.79
4704,1564,103,1,552.16,552.16
4705,1564,8,3,728.74,2186.22
4708,1566,82,3,348.27,1044.81
4709,1566,101,1,123.59,123.59
4710,1566,119,1,696.06,696.06
4711,1567,89,1,627.19,627.19
4712,1567,90,3,379.84,1139.52
4713,1568,18,4,160.9,643.6
4714,1569,110,1,365.92,365.92
4715,1569,107,1,314.44,314.44
4716,1569,98,2,299.14,598.28
4717,1569,43,1,771.67,771.67
4718,1569,25,2,350.4,700.8
4719,1570,116,3,633.37,1900.11
4720,1570,24,1,192.66,192.66
4721,1570,104,4,828.75,3315.0
4722,1570,86,2,333.09,666.18
4723,1571,6,1,704.8,704.8
4724,1571,103,3,552.16,1656.48
4725,1571,78,4,443.16,1772.64
4726,1571,106,3,469.58,1408.74
4727,1572,18,1,160.9,160.9
4728,1572,61,2,549.46,1098.92
4729,1572,24,3,192.66,577.98
4730,1572,70,2,761.64,1523.28
4731,1573,98,3,299.14,897.42
4732,1573,55,2,826.63,1653.26
4733,1574,51,1,546.45,546.45
4734,1574,21,2,167.95,335.9
4735,1574,2,4,347.53,1390.12
4736,1574,76,2,133.18,266.36
4738,1576,57,1,313.09,313.09
4739,1576,30,2,145.6,291.2
4740,1576,87,2,536.55,1073.1
4741,1576,103,1,552.16,552.16
4742,1577,19,3,600.64,1801.92
4743,1578,23,2,740.38,1480.76
4744,1578,101,4,123.59,494.36
4746,1578,31,1,271.16,271.16
