order_item_id,order_id,product_id,quantity,unit_price
2224,745,89,3,627.19
2225,745,76,4,133.18
2226,745,80,4,803.34
2227,745,113,4,590.85
2228,746,59,4,584.4
2229,747,28,1,71.4
2230,747,79,1,-388.97
2231,747,53,4,283.45
2232,747,13,2,162.11
2233,748,63,2,542.99
2234,748,23,4,740.38
2235,748,116,2,633.37
2236,748,58,1,29.56
2237,748,38,4,757.5
2238,749,29,4,536.65
2239,749,44,4,105.69
2240,750,73,4,337.65
2241,750,4,3,373.72
2242,750,57,1,313.09
2243,750,64,1,272.13
2244,750,47,4,365.65
2245,751,117,2,232.58
2246,751,119,2,696.06
2247,752,34,2,280.97
2248,752,62,1,806.45
2249,752,9,2,94.61
2250,752,102,3,820.54
2251,752,85,0,209.42
2252,753,2,3,347.53
2253,753,39,4,431.24
2254,753,113,2,590.85
2255,753,104,4,828.75
2256,753,18,1,160.9
2257,754,19,1,600.64
2258,754,111,2,771.64
2259,754,98,4,299.14
2260,754,9,3,94.61
2261,754,62,3,806.45
2262,755,51,2,546.45
2263,755,58,2,29.56
2264,755,78,4,443.16
2265,756,56,1,614.64
2266,757,51,3,546.45
2267,757,36,3,421.22
2268,757,60,4,429.31
2269,758,44,1,105.69
2270,758,69,3,655.25
2271,758,67,3,650.54
2272,758,79,2,-388.97
2273,759,25,4,350.4
2274,759,106,4,469.58
2275,759,43,2,771.67
2276,760,71,2,119.5
2277,760,42,3,291.17
2278,760,27,2,408.89
2279,760,103,3,552.16
2280,760,60,4,429.31
2281,761,19,1,600.64
2282,761,33,4,91.79
2283,761,78,0,443.16
2284,762,106,2,469.58
2285,762,36,4,421.22
2286,762,66,4,810.21
2287,762,73,4,337.65
2288,762,54,3,177.51
2289,763,71,3,119.5
2290,764,8,3,728.74
2291,764,2,2,347.53
2292,764,15,3,58.29
2293,764,44,3,105.69
2294,764,80,2,803.34
2295,765,27,2,408.89
2296,765,70,3,761.64
2297,765,79,1,-388.97
2298,765,3,4,404.17
2299,766,31,3,271.16
2300,767,53,4,283.45
2301,768,113,4,590.85
2302,768,87,3,536.55
2303,769,19,4,600.64
2304,769,91,4,707.35
2305,769,10,3,520.23
2306,770,4,2,373.72
2307,770,88,1,378.0
2308,770,120,1,8.87
2309,770,73,3,337.65
2310,771,45,3,508.59
2311,771,30,3,145.6
2312,771,35,2,170.46
2313,772,47,1,365.65
2314,772,7,2,247.03
2315,772,98,1,299.14
2316,772,30,3,145.6
2317,773,53,2,283.45
2318,773,40,2,854.57
2319,774,115,2,107.04
2320,774,22,1,130.87
2321,774,31,1,271.16
2322,774,3,2,404.17
2323,775,32,1,158.75
2324,775,101,3,123.59
2325,776,20,3,254.94
2326,776,109,2,677.52
2327,776,17,1,275.07
2328,776,31,2,271.16
2329,777,103,4,552.16
2330,777,63,4,849.23
2331,777,87,3,536.55
2332,777,97,4,665.98
2333,777,51,4,546.45
2334,778,108,4,580.83
2335,778,39,3,431.24
2336,778,15,3,58.29
2337,779,111,2,771.64
2338,779,76,3,133.18
2339,779,102,2,820.54
2340,779,98,2,299.14
2341,780,60,4,429.31
2342,780,17,2,275.07
2343,781,117,4,232.58
2344,781,50,3,125.27
2345,781,114,4,302.11
2346,781,84,4,896.53
2347,782,96,3,732.78
2348,782,92,2,634.57
2349,783,80,3,803.34
2350,783,42,1,291.17
2351,783,37,4,602.98
2352,784,43,3,771.67
2353,784,85,2,209.42
2354,784,92,4,634.57
2355,784,57,2,313.09
2356,785,103,4,552.16
2357,785,106,3,469.58
2358,785,114,0,302.11
2359,785,20,2,242.62
2360,786,15,3,58.29
2361,786,11,3,216.7
2362,786,86,3,333.09
2363,786,59,3,584.4
2364,787,29,1,536.65
2365,787,105,3,16.05
2366,788,14,2,5.6
2367,788,106,2,469.58
2368,788,19,2,600.64
2369,789,73,2,337.65
2370,789,43,4,771.67
2371,789,39,1,431.24
2372,789,11,1,216.7
2373,790,16,4,864.69
2374,790,40,4,854.57
2375,790,31,4,271.16
2376,791,44,3,105.69
2377,791,21,1,167.95
2378,792,120,2,8.87
2379,793,87,3,536.55
2380,793,88,1,378.0
2381,793,118,3,742.97
2382,794,102,4,820.54
2383,794,22,4,130.87
2384,795,9,3,94.61
2385,795,60,1,429.31
2386,796,89,4,627.19
2387,796,61,3,549.46
2388,797,86,2,333.09
2389,797,42,2,291.17
2390,797,27,1,408.89
2391,798,99,3,734.38
2392,798,43,4,771.67
2393,798,89,1,627.19
2394,799,84,4,896.53
2395,799,5,1,183.5
2396,799,47,3,365.65
2397,799,21,4,167.95
2398,800,85,0,209.42
2399,800,41,3,117.93
2400,800,118,4,742.97
2401,800,97,3,665.98
2402,801,93,4,13.25
2403,801,24,3,192.66
2404,802,26,3,319.34
2405,802,28,2,71.4
2406,802,19,1,600.64
2407,802,43,3,771.67
2408,802,88,4,378.0
2409,803,118,2,742.97
2410,803,114,2,302.11
2411,803,78,3,443.16
2412,803,74,1,427.63
2413,804,6,4,704.8
2414,804,29,1,536.65
2415,805,3,3,404.17
2416,805,65,1,238.72
2417,805,112,2,366.07
2418,805,94,3,138.47
2419,806,84,1,896.53
2420,806,26,2,319.34
2421,806,2,1,347.53
2422,806,88,3,378.0
2423,806,55,3,826.63
2424,807,98,3,299.14
2425,808,110,1,365.92
2426,809,44,4,105.69
2427,809,16,4,864.69
2428,809,65,3,238.72
2429,809,99,3,734.38
2430,810,117,1,232.58
2431,811,62,3,806.45
2432,811,119,4,696.06
2433,812,25,4,350.4
2434,812,80,1,803.34
2435,813,83,1,413.04
2436,813,48,-1,623.0
2437,813,26,1,319.34
2438,814,111,2,771.64
2439,814,60,1,429.31
2440,814,11,4,216.7
2441,815,32,4,773.49
2442,815,40,1,854.57
2443,815,69,2,655.25
2444,816,68,3,352.5
2445,817,24,2,192.66
2446,817,92,1,634.57
2447,817,12,1,853.06
2448,818,30,1,145.6
2449,819,112,3,366.07
2450,819,89,4,627.19
2451,819,70,1,761.64
2452,819,39,4,431.24
2453,819,117,3,232.58
2454,820,115,4,107.04
2455,821,115,2,107.04
2456,821,102,1,820.54
2457,821,32,1,657.22
2458,821,11,2,216.7
2459,821,43,2,771.67
2460,822,64,2,272.13
2461,822,71,2,119.5
2462,823,53,2,283.45
2463,823,117,1,232.58
2464,823,75,3,53.38
2465,823,37,0,602.98
2466,823,35,4,170.46
2467,824,16,1,864.69
2468,824,86,2,333.09
2469,824,32,1,123.99
2470,824,17,2,275.07
2471,824,92,1,634.57
2472,825,44,2,105.69
2473,826,49,3,307.38
2474,826,85,2,209.42
2475,826,67,2,650.54
2476,826,88,3,378.0
2477,827,7,4,247.03
2478,827,33,1,91.79
2479,827,1,3,50.31
2480,827,56,1,614.64
2481,828,9,2,94.61
2482,828,76,3,133.18
2483,828,59,4,584.4
2484,828,45,4,508.59
2485,828,39,2,431.24
2486,829,83,3,413.04
2487,829,120,1,8.87
2488,829,19,3,600.64
2489,829,15,1,58.29
2490,829,35,1,170.46
2491,830,110,2,365.92
2492,830,79,1,-388.97
2493,830,74,1,427.63
2494,830,103,4,552.16
2495,830,119,1,696.06
2496,831,76,4,133.18
2497,831,26,3,319.34
2498,831,81,4,565.87
2499,832,69,4,655.25
2500,832,43,1,771.67
2501,833,60,1,429.31
2502,833,53,4,283.45
2503,834,118,4,742.97
2504,835,79,1,-388.97
2505,835,16,2,864.69
2506,836,119,4,696.06
2507,837,119,-1,696.06
2508,837,74,3,427.63
2509,838,3,2,404.17
2510,838,86,1,333.09
2511,838,36,2,421.22
2512,838,25,2,350.4
2513,838,23,4,740.38
2514,839,47,3,365.65
2515,839,81,4,565.87
2516,840,5,4,183.5
2517,840,69,2,655.25
2518,840,23,2,740.38
2519,841,114,3,302.11
2520,841,87,2,536.55
2521,841,68,2,352.5
2522,841,116,4,633.37
2523,841,120,4,8.87
2524,842,60,1,429.31
2525,842,119,2,696.06
2526,842,12,2,853.06
2527,842,112,1,366.07
2528,842,75,4,53.38
2529,843,103,2,552.16
2530,843,17,1,275.07
2531,844,71,2,119.5
2532,844,18,4,160.9
2533,844,106,2,469.58
2534,845,55,1,826.63
2535,846,98,1,299.14
2536,847,42,2,291.17
2537,848,57,3,313.09
2538,849,49,3,307.38
2539,849,87,3,536.55
2540,849,15,2,58.29
2541,850,20,2,263.62
2542,851,60,-1,429.31
2543,851,4,2,373.72
2544,851,6,3,704.8
2545,851,77,3,285.5
2546,852,66,3,810.21
2547,852,30,3,145.6
2548,852,42,2,291.17
2549,853,31,4,271.16
2550,853,53,1,283.45
2551,854,103,1,552.16
2552,854,7,3,247.03
2553,854,119,1,696.06
2554,855,71,4,119.5
2555,855,61,2,549.46
2556,856,32,1,363.06
2557,856,20,3,471.93
2558,856,87,3,536.55
2559,857,56,3,614.64
2560,857,28,1,71.4
2561,857,14,3,5.6
2562,857,40,4,854.57
2563,857,100,3,622.45
2564,858,44,2,105.69
2565,858,70,1,761.64
2566,858,88,4,378.0
2567,859,65,1,238.72
2568,859,118,2,742.97
2569,859,3,3,404.17
2570,859,99,2,734.38
2571,859,29,1,536.65
2572,860,118,2,742.97
2573,860,28,3,71.4
2574,861,104,1,828.75
2575,861,19,4,600.64
2576,862,31,1,271.16
2577,862,76,2,133.18
2578,863,110,1,365.92
2579,863,5,4,183.5
2580,863,93,3,90.29
2581,863,10,4,520.23
2582,864,104,1,828.75
2583,865,119,3,696.06
2584,865,2,4,347.53
2585,865,32,3,538.47
2586,865,89,4,627.19
2587,865,49,2,307.38
2588,866,10,3,520.23
2589,866,104,3,828.75
2590,866,16,4,864.69
2591,866,112,3,366.07
2592,866,68,2,352.5
2593,867,19,3,600.64
2594,867,10,1,520.23
2595,867,31,1,271.16
2596,867,58,3,29.56
2597,867,36,4,421.22
2598,868,120,1,8.87
2599,868,51,1,546.45
2600,868,55,2,826.63
2601,868,56,1,614.64
2602,869,51,1,546.45
2603,869,114,4,302.11
2604,869,78,2,443.16
2605,869,12,2,853.06
2606,870,24,4,192.66
2607,870,56,2,614.64
2608,870,74,3,427.63
2609,870,14,1,5.6
2610,870,63,3,9.43
2611,871,95,1,581.67
2612,871,115,3,107.04
2613,871,68,1,352.5
2614,871,18,3,160.9
2615,871,53,1,283.45
2616,872,120,4,8.87
2617,872,3,2,404.17
2618,873,112,4,366.07
2619,873,100,3,622.45
2620,873,85,3,209.42
2621,873,38,2,757.5
2622,874,80,2,803.34
2623,874,102,2,820.54
2624,874,110,2,365.92
2625,874,25,4,350.4
2626,874,23,1,740.38
2627,875,98,4,299.14
2628,875,54,2,177.51
2629,875,115,2,107.04
2630,875,4,2,373.72
2631,876,18,1,160.9
2632,876,85,3,209.42
2633,876,115,3,107.04
2634,876,72,1,590.71
2635,876,97,4,665.98
2636,877,87,1,536.55
2637,877,19,4,600.64
2638,877,56,3,614.64
2639,877,85,1,209.42
2640,877,35,-1,170.46
2641,878,74,1,427.63
2642,878,44,2,105.69
2643,878,119,4,696.06
2644,879,110,1,365.92
2645,880,56,4,614.64
2646,880,77,1,285.5
2647,880,51,4,546.45
2648,880,117,1,232.58
2649,880,114,2,302.11
2650,881,8,3,728.74
2651,881,79,1,-388.97
2652,881,83,3,413.04
2653,881,36,4,421.22
2654,881,11,2,216.7
2655,882,29,3,536.65
2656,882,82,4,348.27
2657,882,36,3,421.22
2658,883,86,3,333.09
2659,883,17,1,275.07
2660,883,77,4,285.5
2661,883,18,4,160.9
2662,884,99,3,734.38
2663,885,26,2,319.34
2664,885,59,2,584.4
2665,886,14,1,5.6
2666,886,60,2,429.31
2667,886,70,2,761.64
2668,886,119,1,696.06
2669,887,86,3,333.09
2670,887,41,2,117.93
2671,887,17,1,275.07
2672,887,60,3,429.31
2673,887,64,1,272.13
2674,888,66,1,810.21
2675,888,6,3,704.8
2676,888,105,2,16.05
2677,889,116,4,633.37
2678,889,60,2,429.31
2679,890,69,2,655.25
2680,890,106,4,469.58
2681,890,24,3,192.66
2682,890,14,4,5.6
2683,890,81,4,565.87
2684,891,109,2,677.52
2685,892,64,4,272.13
2686,893,31,2,271.16
2687,893,116,1,633.37
2688,893,52,1,684.74
2689,893,67,2,650.54
2690,894,12,-1,853.06
2691,894,51,4,546.45
2692,895,10,2,520.23
2693,895,74,4,427.63
2694,896,31,3,271.16
2695,896,56,1,614.64
2696,896,80,2,803.34
2697,897,85,4,209.42
2698,897,108,3,580.83
2699,898,66,1,810.21
2700,898,71,4,119.5
2701,898,81,4,565.87
2702,898,9,1,94.61
2703,898,83,4,413.04
2704,899,99,4,734.38
2705,899,85,1,209.42
2706,899,24,1,192.66
2707,899,4,4,373.72
2708,899,120,4,8.87
2709,900,108,2,580.83
2710,900,107,2,314.44
2711,901,83,2,413.04
2712,901,24,3,192.66
2713,901,88,3,378.0
2714,901,81,4,565.87
2715,902,22,3,130.87
2716,903,120,4,8.87
2717,903,68,4,352.5
2718,904,88,3,378.0
2719,904,69,2,655.25
2720,905,88,3,378.0
2721,906,22,2,130.87
2722,906,74,2,427.63
2723,906,52,3,684.74
2724,906,76,1,133.18
2725,907,50,3,125.27
2726,907,109,3,677.52
2727,907,72,3,590.71
2728,908,10,4,520.23
2729,908,119,2,696.06
2730,908,107,3,314.44
2731,908,15,3,58.29
2732,908,117,1,232.58
2733,909,106,1,469.58
2734,909,42,2,291.17
2735,909,26,2,319.34
2736,910,109,3,677.52
2737,910,41,2,117.93
2738,910,6,1,704.8
2739,910,3,1,404.17
2740,911,90,4,379.84
2741,912,17,3,275.07
2742,912,31,2,271.16
2743,912,109,4,677.52
2744,913,57,2,313.09
2745,913,36,3,421.22
2746,913,39,3,431.24
2747,913,111,3,771.64
2748,913,22,4,130.87
2749,914,117,4,232.58
2750,914,16,1,864.69
2751,914,11,1,216.7
2752,914,104,1,828.75
2753,914,89,3,627.19
2754,915,103,3,552.16
2755,916,82,2,348.27
2756,916,55,3,826.63
2757,917,19,2,600.64
2758,917,64,4,272.13
2759,917,109,3,677.52
2760,917,89,2,627.19
2761,918,37,2,602.98
2762,918,27,2,408.89
2763,918,9,1,94.61
2764,919,81,3,565.87
2765,920,34,4,280.97
2766,920,63,2,366.59
2767,920,21,1,167.95
2768,920,27,2,408.89
2769,921,72,4,590.71
2770,921,81,2,565.87
2771,921,35,1,170.46
2772,922,94,4,138.47
2773,922,14,2,5.6
2774,923,26,2,319.34
2775,923,57,2,313.09
2776,924,117,2,232.58
2777,924,79,4,-388.97
2778,924,28,1,71.4
2779,924,95,2,581.67
2780,924,53,2,283.45
2781,925,110,3,365.92
2782,925,115,1,107.04
2783,925,70,4,761.64
2784,925,27,4,408.89
2785,925,41,4,117.93
2786,926,79,2,-388.97
2787,926,92,0,634.57
2788,926,93,4,54.61
2789,926,15,2,58.29
2790,927,63,3,856.35
2791,927,91,2,707.35
2792,928,71,2,119.5
2793,929,67,4,650.54
2794,929,65,2,238.72
2795,929,111,3,771.64
2796,929,73,3,337.65
2797,930,26,1,319.34
2798,931,42,2,291.17
2799,931,15,1,58.29
2800,931,59,2,584.4
2801,931,9,2,94.61
2802,931,45,3,508.59
2803,932,25,1,350.4
2804,932,8,4,728.74
2805,932,79,4,-388.97
2806,932,106,1,469.58
2807,932,26,1,319.34
2808,933,53,2,283.45
2809,933,60,1,429.31
2810,933,97,4,665.98
2811,933,85,2,209.42
2812,934,98,2,299.14
2813,934,57,2,313.09
2814,934,120,3,8.87
2815,934,32,1,412.52
2816,934,26,3,319.34
2817,935,102,4,820.54
2818,936,20,3,20.31
2819,936,77,2,285.5
2820,937,104,1,828.75
2821,938,106,2,469.58
2822,938,3,1,404.17
2823,938,100,2,622.45
2824,938,13,3,162.11
2825,939,34,1,280.97
2826,940,16,4,864.69
2827,940,47,4,365.65
2828,940,79,2,-388.97
2829,940,21,1,167.95
2830,941,30,1,145.6
2831,941,17,3,275.07
2832,941,111,2,771.64
2833,941,37,1,602.98
2834,942,47,4,365.65
2835,942,117,3,232.58
2836,942,116,3,633.37
2837,942,52,3,684.74
2838,942,64,4,272.13
2839,943,60,1,429.31
2840,943,56,1,614.64
2841,943,1,1,50.31
2842,944,36,2,421.22
2843,944,98,1,299.14
2844,944,12,1,853.06
2845,944,63,3,137.57
2846,945,11,4,216.7
2847,945,26,2,319.34
2848,945,66,2,810.21
2849,945,6,1,704.8
2850,946,103,2,552.16
2851,946,52,2,684.74
2852,947,58,4,29.56
2853,947,55,4,826.63
2854,947,91,1,707.35
2855,948,119,4,696.06
2856,948,33,2,91.79
2857,948,108,1,580.83
2858,948,56,2,614.64
2859,949,13,1,162.11
2860,949,40,1,854.57
2861,949,43,4,771.67
2862,949,81,1,565.87
2863,950,9,3,94.61
2864,950,106,3,469.58
2865,950,92,1,634.57
2866,950,73,2,337.65
2867,950,97,1,665.98
2868,951,68,1,352.5
2869,951,64,4,272.13
2870,951,82,4,348.27
2871,951,29,3,536.65
2872,951,83,4,413.04
2873,952,35,3,170.46
2874,952,32,2,870.49
2875,952,30,3,145.6
2876,952,107,1,314.44
2877,952,23,4,740.38
2878,953,4,4,373.72
2879,953,28,4,71.4
2880,954,85,1,209.42
2881,954,86,3,333.09
2882,955,74,4,427.63
2883,955,66,1,810.21
2884,955,77,4,285.5
2885,955,65,3,238.72
2886,955,114,1,302.11
2887,956,21,1,167.95
2888,956,98,3,299.14
2889,957,70,2,761.64
2890,958,107,2,314.44
2891,959,120,2,8.87
2892,960,72,4,590.71
2893,960,116,4,633.37
2894,960,65,4,238.72
2895,960,20,1,532.0
2896,961,55,2,826.63
2897,961,15,3,58.29
2898,961,46,2,241.39
2899,961,6,4,704.8
2900,961,64,4,272.13
2901,962,119,4,696.06
2902,962,54,2,177.51
2903,962,90,4,379.84
2904,962,82,4,348.27
2905,962,37,2,602.98
2906,963,75,4,53.38
2907,963,98,0,299.14
2908,963,32,3,481.76
2909,964,51,4,546.45
2910,964,62,1,806.45
2911,964,20,1,71.09
2912,965,82,2,348.27
2913,965,105,1,16.05
2914,965,21,4,167.95
2915,965,106,1,469.58
2916,965,112,2,366.07
2917,966,117,2,232.58
2918,967,13,2,162.11
2919,967,55,3,826.63
2920,967,41,4,117.93
2921,967,84,1,896.53
2922,967,5,4,183.5
2923,968,74,1,427.63
2924,968,97,4,665.98
2925,968,70,2,761.64
2926,968,81,1,565.87
2927,968,6,4,704.8
2928,969,34,2,280.97
2929,969,70,4,761.64
2930,969,55,4,826.63
2931,969,79,4,-388.97
2932,970,103,1,552.16
2933,970,85,2,209.42
2934,970,7,2,247.03
2935,971,45,1,508.59
2936,972,104,2,828.75
2937,972,51,2,546.45
2938,972,27,3,408.89
2939,972,54,1,177.51
2940,972,41,1,117.93
2941,973,33,4,91.79
2942,973,23,3,740.38
2943,973,7,4,247.03
2944,973,38,4,757.5
2945,973,118,4,742.97
2946,974,97,1,665.98
2947,974,57,3,313.09
2948,974,44,2,105.69
2949,974,69,1,655.25
2950,975,101,2,123.59
2951,975,17,3,275.07
2952,975,110,1,365.92
2953,975,82,3,348.27
2954,976,21,2,167.95
2955,976,110,2,365.92
2956,976,24,4,192.66
2957,976,16,4,864.69
2958,977,4,3,373.72
2959,977,14,1,5.6
2960,977,11,3,216.7
2961,977,23,4,740.38
2962,978,62,2,806.45
2963,978,92,1,634.57
2964,978,64,3,272.13
2965,978,72,1,590.71
2966,979,10,2,520.23
2967,979,19,3,600.64
2968,979,94,4,138.47
2969,979,15,4,58.29
2970,980,48,2,623.0
2971,980,34,1,280.97
2972,981,7,4,247.03
2973,981,5,3,183.5
2974,981,87,4,536.55
2975,982,120,4,8.87
2976,982,92,4,634.57
2977,983,98,3,299.14
2978,983,27,2,408.89
2979,983,32,1,750.17
2980,983,86,4,333.09
2981,984,8,4,728.74
2982,984,103,1,552.16
2983,984,109,2,677.52
2984,984,9,2,94.61
2985,984,78,2,443.16
2986,985,66,1,810.21
2987,986,45,3,508.59
2988,986,23,3,740.38
2989,986,36,4,421.22
2990,986,33,2,91.79
2991,987,91,1,707.35
2992,987,101,3,123.59
2993,987,71,1,119.5
2994,987,14,4,5.6
2995,988,76,2,133.18
2996,988,68,1,352.5
2997,988,66,3,810.21
2998,988,100,2,622.45
2999,989,5,1,183.5
3000,989,104,4,828.75
3001,990,58,1,29.56
3002,990,21,1,167.95
3003,990,67,4,650.54
3004,990,31,2,271.16
3005,990,73,2,337.65
3006,991,22,1,130.87
3007,991,19,0,600.64
3008,992,56,1,614.64
3009,992,49,4,307.38
3010,992,15,0,58.29
3011,992,6,3,704.8
3012,993,38,1,757.5
3013,993,119,1,696.06
3014,993,41,3,117.93
3015,993,84,2,896.53
3016,993,32,3,884.28
3017,994,59,4,584.4
3018,995,49,1,307.38
3019,995,57,1,313.09
3020,995,107,4,314.44
3021,995,10,1,520.23
3022,995,43,4,771.67
3023,996,37,4,602.98
3024,996,1,1,50.31
3025,997,79,2,-388.97
3026,997,2,2,347.53
3027,997,48,2,623.0
3028,997,99,4,734.38
3029,997,72,4,590.71
3030,998,16,4,864.69
3031,998,61,1,549.46
3032,998,68,3,352.5
3033,998,88,4,378.0
3034,998,85,4,209.42
3035,999,3,2,404.17
3036,999,12,3,853.06
3037,1000,71,1,119.5
3038,1001,43,1,771.67
3039,1001,66,4,810.21
3040,1001,41,1,117.93
3041,1002,70,2,761.64
3042,1003,21,4,167.95
3043,1003,19,1,600.64
3044,1004,14,3,5.6
3045,1004,106,3,469.58
3046,1005,19,4,600.64
3047,1005,17,1,275.07
3048,1005,109,1,677.52
3049,1005,112,4,366.07
3050,1005,47,3,365.65
3051,1006,23,3,740.38
3052,1006,65,0,238.72
3053,1006,21,4,167.95
3054,1006,118,2,742.97
3055,1007,50,0,125.27
3056,1008,79,2,-388.97
3057,1009,96,3,732.78
3058,1010,6,4,704.8
3059,1010,5,4,183.5
3060,1011,113,3,590.85
3061,1012,67,2,650.54
3062,1012,60,4,429.31
3063,1012,53,3,283.45
3064,1012,76,4,133.18
3065,1012,72,4,590.71
3066,1013,104,1,828.75
3067,1013,40,1,854.57
3068,1014,29,4,536.65
3069,1014,88,2,378.0
3070,1014,24,3,192.66
3071,1014,9,2,94.61
3072,1015,56,2,614.64
3073,1015,5,2,183.5
3074,1015,96,3,732.78
3075,1015,55,2,826.63
3076,1015,58,2,29.56
3077,1016,43,3,771.67
3078,1017,80,3,803.34
3079,1017,43,2,771.67
3080,1017,46,2,241.39
3081,1017,11,1,216.7
3082,1018,94,1,138.47
3083,1018,4,1,373.72
3084,1018,86,1,333.09
3085,1019,43,3,771.67
3086,1019,104,4,828.75
3087,1020,48,3,623.0
3088,1020,118,1,742.97
3089,1020,30,1,145.6
3090,1020,41,2,117.93
3091,1020,105,3,16.05
3092,1021,11,3,216.7
3093,1022,34,3,280.97
3094,1022,57,3,313.09
3095,1022,82,4,348.27
3096,1022,114,4,302.11
3097,1022,80,2,803.34
3098,1023,83,2,413.04
3099,1023,4,1,373.72
3100,1023,117,4,232.58
3101,1024,16,1,864.69
3102,1024,1,4,50.31
3103,1024,36,3,421.22
3104,1024,45,3,508.59
3105,1024,17,1,275.07
3106,1025,117,3,232.58
3107,1025,48,3,623.0
3108,1026,51,4,546.45
3109,1027,62,2,806.45
3110,1027,34,3,280.97
3111,1027,6,2,704.8
3112,1027,100,2,622.45
3113,1028,111,1,771.64
3114,1028,29,4,536.65
3115,1028,3,2,404.17
3116,1029,49,3,307.38
3117,1029,41,4,117.93
3118,1030,85,2,209.42
3119,1030,74,2,427.63
3120,1031,83,4,413.04
3121,1032,117,1,232.58
3122,1032,53,1,283.45
3123,1032,66,4,810.21
3124,1032,33,2,91.79
3125,1032,32,1,612.1
3126,1033,72,2,590.71
3127,1033,102,4,820.54
3128,1033,70,4,761.64
3129,1033,58,2,29.56
3130,1033,42,2,291.17
3131,1034,33,4,91.79
3132,1035,103,3,552.16
3133,1036,13,2,162.11
3134,1036,83,1,413.04
3135,1037,14,4,5.6
3136,1037,99,3,734.38
3137,1037,15,1,58.29
3138,1037,65,3,238.72
3139,1038,72,1,590.71
3140,1038,67,3,650.54
3141,1038,6,4,704.8
3142,1038,91,2,707.35
3143,1039,103,3,552.16
3144,1039,66,3,810.21
3145,1040,21,2,167.95
3146,1040,1,2,50.31
3147,1040,7,2,247.03
3148,1040,23,2,740.38
3149,1041,119,1,696.06
3150,1041,96,3,732.78
3151,1042,17,1,275.07
3152,1043,64,2,272.13
3153,1043,46,1,241.39
3154,1043,109,2,677.52
3155,1043,120,2,8.87
3156,1044,88,1,378.0
3157,1045,13,1,162.11
3158,1045,79,2,-388.97
3159,1045,69,1,655.25
3160,1045,29,1,536.65
3161,1045,17,4,275.07
3162,1046,16,1,864.69
3163,1046,101,3,123.59
3164,1047,16,0,864.69
3165,1047,54,3,177.51
3166,1048,97,4,665.98
3167,1048,113,4,590.85
3168,1048,115,1,107.04
3169,1048,6,4,704.8
3170,1049,84,4,896.53
3171,1049,5,2,183.5
3172,1049,57,2,313.09
3173,1050,59,2,584.4
3174,1050,25,4,350.4
3175,1051,101,2,123.59
3176,1051,53,3,283.45
3177,1052,109,4,677.52
3178,1052,66,1,810.21
3179,1052,82,4,348.27
3180,1052,114,2,302.11
3181,1052,6,1,704.8
3182,1053,114,3,302.11
3183,1053,18,2,160.9
3184,1054,105,2,16.05
3185,1054,5,3,183.5
3186,1055,111,4,771.64
3187,1055,60,3,429.31
3188,1055,100,4,622.45
3189,1056,26,4,319.34
3190,1056,47,4,365.65
3191,1056,31,3,271.16
3192,1057,27,1,408.89
3193,1057,116,3,633.37
3194,1057,36,1,421.22
3195,1057,17,3,275.07
3196,1058,74,3,427.63
3197,1058,49,2,307.38
3198,1058,51,-1,546.45
3199,1059,7,2,247.03
3200,1059,86,2,333.09
3201,1059,34,1,280.97
3202,1060,53,2,283.45
3203,1060,29,1,536.65
3204,1060,85,1,209.42
3205,1060,99,3,734.38
3206,1060,59,2,584.4
3207,1061,41,3,117.93
3208,1061,21,3,167.95
3209,1061,27,2,408.89
3210,1062,7,2,247.03
3211,1062,15,1,58.29
3212,1062,64,4,272.13
3213,1062,25,2,350.4
3214,1063,53,1,283.45
3215,1063,25,1,350.4
3216,1063,60,1,429.31
3217,1064,4,3,373.72
3218,1065,110,2,365.92
3219,1065,88,2,378.0
3220,1065,23,2,740.38
3221,1065,94,1,138.47
3222,1066,68,1,352.5
3223,1066,104,2,828.75
3224,1066,81,2,565.87
3225,1066,89,4,627.19
3226,1067,77,2,285.5
3227,1068,46,2,241.39
3228,1068,106,2,469.58
3229,1068,115,4,107.04
3230,1068,111,2,771.64
3231,1068,85,-1,209.42
3232,1069,55,3,826.63
3233,1069,12,4,853.06
3234,1070,64,2,272.13
3235,1070,101,2,123.59
3236,1070,16,0,864.69
3237,1070,98,2,299.14
3238,1070,65,3,238.72
3239,1071,81,4,565.87
3240,1071,24,4,192.66
3241,1071,91,3,707.35
3242,1071,12,3,853.06
3243,1071,110,4,365.92
3244,1072,89,2,627.19
3245,1072,20,1,680.16
3246,1073,20,2,862.72
3247,1073,92,4,634.57
3248,1073,105,2,16.05
3249,1073,86,3,333.09
3250,1073,88,1,378.0
3251,1074,69,1,655.25
3252,1075,86,3,333.09
3253,1075,41,3,117.93
3254,1075,30,1,145.6
3255,1075,110,4,365.92
3256,1076,85,3,209.42
3257,1076,47,4,365.65
3258,1076,50,3,125.27
3259,1076,9,1,94.61
3260,1077,10,3,520.23
3261,1077,73,3,337.65
3262,1077,99,1,734.38
3263,1078,46,4,241.39
3264,1078,104,2,828.75
3265,1078,24,2,192.66
3266,1078,8,2,728.74
3267,1079,20,3,185.59
3268,1080,69,4,655.25
3269,1080,73,4,337.65
3270,1080,83,2,413.04
3271,1080,59,4,584.4
3272,1081,59,3,584.4
3273,1082,108,2,580.83
3274,1082,82,3,348.27
3275,1083,87,3,536.55
3276,1083,93,1,146.88
3277,1083,101,1,123.59
